wbgene,symbol,motif,rho,p,q_global,q_per_motif
WBGene00010913,M110.3,total_deg,-0.24876632321124809,0.0007853844728301745,0.027987657292989437,0.01915539417631561
WBGene00009461,madf-2,two_in_resid,0.24874541697782415,0.0007862128337407222,0.028000666614980418,0.011466489200198302
WBGene00003017,lin-31,cycle3_resid,-0.24871673851312312,0.0007873504592503806,0.02801889691545637,0.05667155459447663
WBGene00002113,ins-30,cycle3_resid,0.2487091457310695,0.0007876519054131568,0.02801889691545637,0.05667155459447663
WBGene00003719,nhr-129,clust_resid,0.24868069845105545,0.000788782254713328,0.0280426011237436,0.03301636202566858
WBGene00019735,M02F4.1,two_in_resid,0.24866472557111569,0.0007894175894197924,0.028047807312407826,0.011493813603795089
WBGene00219707,linc-8,two_out_resid,-0.24865368919043856,0.0007898568457877183,0.028047807312407826,0.03232049292194863
WBGene00000834,cua-1,total_deg,0.24864048015729967,0.0007903828710709556,0.028050005849551623,0.019223001996694734
WBGene00003056,lon-2,clust_resid,-0.24861078241659895,0.000791566705966342,0.0280755332014048,0.03301636202566858
WBGene00007965,C36A4.4,ffl_resid,0.2485452379625692,0.0007941852677531607,0.028130968251383694,0.060294731308394564
WBGene00000656,col-80,cycle3_resid,-0.24854296889271452,0.0007942760617854926,0.028130968251383694,0.05667586378062763
WBGene00007458,ule-4,two_in_resid,-0.24853672364735988,0.0007945260069014853,0.028130968251383694,0.011548716403345833
WBGene00007941,C34F6.7,ffl_resid,-0.24849722874289254,0.0007961083355521172,0.02817048921785648,0.060294731308394564
WBGene00009272,gras-1,clust_resid,0.24844797574365912,0.0007980856763941244,0.028223933358635513,0.0330726340460942
WBGene00044644,B0205.13,recip_resid,0.2483865057553671,0.0008005598270888115,0.028278938404112105,0.06456022106873759
WBGene00014255,ZK1320.5,clust_resid,0.24838608344977986,0.0008005768491584072,0.028278938404112105,0.0330726340460942
WBGene00022588,ZC317.2,two_in_resid,0.24832736212922196,0.000802947002170171,0.02834609282544439,0.011651503221407152
WBGene00206491,Y73F8A.1173,total_deg,0.2482877678461997,0.0008045487780487053,0.02838605898873768,0.01951256783615877
WBGene00019255,H32C10.1,two_out_resid,0.24822595431254352,0.0008070553059560042,0.028447472788327596,0.032796296151221906
WBGene00020842,nmrk-1,two_in_resid,0.24822163276731982,0.0008072308122701251,0.028447472788327596,0.011694011465000436
WBGene00021714,cyh-1,total_deg,0.24818535682769108,0.0008087054334534539,0.028479486057933528,0.01951757371080688
WBGene00015866,C16E9.2,two_out_resid,0.24817611125376612,0.0008090816632163848,0.028479486057933528,0.032796296151221906
WBGene00015700,asp-9,clust_resid,0.2481076784626124,0.0008118714068331985,0.028550479842945942,0.03328605981888662
WBGene00013054,Y50E8A.11,total_deg,-0.24809608224116533,0.0008123450163954793,0.028550479842945942,0.01951757371080688
WBGene00018467,sdpn-1,two_in_resid,-0.2480919040284,0.0008125157240455842,0.028550479842945942,0.011750855546749706
WBGene00011624,T08G5.3,clust_resid,0.24806896244707025,0.0008134536277258601,0.02856682763073535,0.03328605981888662
WBGene00000248,ben-1,recip_resid,-0.24804170629122083,0.0008145692154670076,0.028572766053043378,0.06456022106873759
WBGene00010922,M142.5,two_in_resid,0.24803260755252723,0.0008149419378248152,0.028572766053043378,0.011766235269530861
WBGene00003012,lin-26,recip_resid,-0.24803018964334955,0.0008150410118707896,0.028572766053043378,0.06456022106873759
WBGene00017482,set-9,total_deg,-0.2479748293445667,0.0008173124383774775,0.028625894413598602,0.01951757371080688
WBGene00017807,F26A1.9,cycle3_resid,-0.247970172218485,0.0008175037850006815,0.028625894413598602,0.05785514491554004
WBGene00006723,ubh-3,total_deg,-0.24793562085349258,0.0008189246791101937,0.02865904444473763,0.01951757371080688
WBGene00001837,hda-4,two_in_resid,-0.24787615577167696,0.0008213754482175819,0.02870495054367808,0.011839324908031057
WBGene00014215,obr-3,total_deg,0.2478625400219073,0.0008219375504475126,0.02870495054367808,0.01951757371080688
WBGene00011983,fbxa-81,total_deg,-0.24783928618313367,0.0008228983624445594,0.02870495054367808,0.01951757371080688
WBGene00019381,K04C2.3,recip_resid,-0.2478339818605796,0.0008231176733555327,0.02870495054367808,0.06460725447046972
WBGene00019627,hira-1,two_out_resid,0.24780503218501052,0.0008243155655769346,0.02870495054367808,0.033033789085462215
WBGene00011351,T01H3.5,two_in_resid,0.2477842086803846,0.0008251782008769524,0.02870495054367808,0.011874314310619345
WBGene00007285,C04A11.1,ffl_resid,-0.24778394161529507,0.0008251892697165044,0.02870495054367808,0.06195377525854173
WBGene00020471,pho-14,total_deg,-0.24777600050741386,0.0008255184610644141,0.02870495054367808,0.01951757371080688
WBGene00002078,xpo-1,two_out_resid,0.247773388677513,0.0008256267584734844,0.02870495054367808,0.033033789085462215
WBGene00045077,Y71A12B.18,clust_resid,0.24777155334402623,0.0008257028669059079,0.02870495054367808,0.03351845067186632
WBGene00020427,sav-1,cycle3_resid,0.24775754102490705,0.000826284148786516,0.02870495054367808,0.0580011165904291
WBGene00199209,F31D4.10,total_deg,0.24775493768449985,0.0008263921862520915,0.02870495054367808,0.01951757371080688
WBGene00000038,ace-4,clust_resid,0.24774277390197394,0.0008268971500008716,0.02870495054367808,0.03351845067186632
WBGene00016363,srab-4,total_deg,-0.2477353358983712,0.0008272060689459204,0.02870495054367808,0.01951757371080688
WBGene00219950,F46A8.13,total_deg,0.2477316145768162,0.0008273606645998746,0.02870495054367808,0.01951757371080688
WBGene00011451,T04H1.5,two_out_resid,0.24770954611845358,0.0008282780054802688,0.02872029035870137,0.033033789085462215
WBGene00011065,R06C7.6,clust_resid,0.2475424523592207,0.0008352541687295292,0.028945579959676195,0.0336989929570596
WBGene00304812,ZK380.6,two_out_resid,0.24749180716791513,0.0008373792520382881,0.028970708620145065,0.033033789085462215
WBGene00007594,lgc-23,ffl_resid,-0.2474860322543478,0.0008376218842297016,0.028970708620145065,0.062345063348614164
WBGene00013569,bath-36,two_out_resid,0.24748281555440832,0.0008377570614659663,0.028970708620145065,0.033033789085462215
WBGene00006642,tsp-16,two_out_resid,0.2474794940152327,0.0008378966654755878,0.028970708620145065,0.033033789085462215
WBGene00000983,dhs-20,cycle3_resid,-0.2474387095743883,0.0008396125770999497,0.029013439070764303,0.058460599780182254
WBGene00021533,Y42G9A.3,recip_resid,0.2473357944353979,0.0008439568708790199,0.029146894492677832,0.0655177120580109
WBGene00001046,dnj-28,two_out_resid,0.24730662680903684,0.0008451918599552247,0.029172875860636133,0.033169938722060956
WBGene00006526,tax-4,cycle3_resid,0.24727879357816324,0.0008463718986012024,0.029196931967842163,0.058460599780182254
WBGene00011333,nrde-2,clust_resid,0.24720268097372056,0.0008496065663604517,0.029284997864013992,0.034024870780075676
WBGene00010122,F55G11.1,recip_resid,-0.2471959333230938,0.0008498938789086426,0.029284997864013992,0.0655177120580109
WBGene00020712,ckr-1,total_deg,0.24713697060990059,0.0008524082940139242,0.029354901694366695,0.02005365997415864
WBGene00004398,rol-8,clust_resid,-0.24711936926292297,0.0008531602131979594,0.029364064331012685,0.034024870780075676
WBGene00014216,ZK1086.2,two_in_resid,0.24709662703308022,0.0008541326509401873,0.029380802024771224,0.01227051798372309
WBGene00010877,lact-4,total_deg,0.24707737854337605,0.0008549564956247998,0.02939241221989286,0.020058952128327503
WBGene00016375,rpap-3,two_in_resid,0.24705462302178596,0.0008559313853771013,0.029409199016157617,0.01227593285937856
WBGene00044228,T03F6.7,total_deg,-0.2469558302479276,0.0008601757179706114,0.02953683950747179,0.02012671314080829
WBGene00000054,acr-15,ffl_resid,0.24694542931386995,0.0008606236866318842,0.02953683950747179,0.06320986219659806
WBGene00050920,Y54H5A.5,two_out_resid,0.24692136868876743,0.0008616608008786527,0.029555650104145296,0.03366325499903297
WBGene00010936,ztf-14,clust_resid,0.24682607764593323,0.0008657795428404793,0.02968008168473788,0.034024870780075676
WBGene00002198,kin-14,two_out_resid,0.24678925857194048,0.0008673758068259127,0.029717947286249723,0.0337338861087159
WBGene00022813,ZK742.3,clust_resid,0.24676249294739425,0.000868537908703451,0.02973762654146505,0.034024870780075676
WBGene00006796,unc-62,recip_resid,-0.2467463640077435,0.000869238881134281,0.02973762654146505,0.06641600442224233
WBGene00008361,ints-7,two_in_resid,0.2467405715520203,0.0008694907512902327,0.02973762654146505,0.01243492211241982
WBGene00021046,sedl-1,two_in_resid,0.24670573024237283,0.0008710071527068058,0.02973762654146505,0.01243492211241982
WBGene00019525,K08D9.4,two_in_resid,0.24669814773568735,0.0008713374887669667,0.02973762654146505,0.01243492211241982
WBGene00008427,atg-10,ffl_resid,0.24669513564722406,0.0008714687440105293,0.02973762654146505,0.06320986219659806
WBGene00017777,F25B5.6,clust_resid,0.24667603758847795,0.0008723013870929532,0.02973762654146505,0.034024870780075676
WBGene00019432,knl-2,total_deg,-0.24667526839372608,0.0008723349379993211,0.02973762654146505,0.02032864804225645
WBGene00008863,F15D4.6,ffl_resid,-0.24667426969475703,0.0008723785012412312,0.02973762654146505,0.06320986219659806
WBGene00001638,gly-13,total_deg,-0.24664823157136004,0.0008735149900019854,0.029759582280574966,0.02032864804225645
WBGene00007435,algn-6,cycle3_resid,0.24662037854203206,0.0008747322006261631,0.02977172585753429,0.05993998270004993
WBGene00007146,B0334.6,clust_resid,0.24661753322816232,0.0008748566319696367,0.02977172585753429,0.034024870780075676
WBGene00015168,pdi-6,two_in_resid,0.24656263705367934,0.0008772605404853252,0.029836731877238086,0.012498791264934484
WBGene00006778,unc-42,clust_resid,0.2464518745289487,0.0008821293359687358,0.029965942092260684,0.034024870780075676
WBGene00007085,AH10.4,clust_resid,0.24645109192035852,0.0008821638253361907,0.029965942092260684,0.034024870780075676
WBGene00011886,T21B10.4,clust_resid,0.24644239857815056,0.0008825470221420963,0.029965942092260684,0.034024870780075676
WBGene00011449,T04H1.2,two_in_resid,0.2464183253114129,0.0008836089544781009,0.029984274003271454,0.01256850035084666
WBGene00003794,npp-8,clust_resid,0.24640292302478742,0.0008842890040321288,0.029984274003271454,0.034024870780075676
WBGene00023416,spi-1,recip_resid,-0.24639644256603704,0.00088457527628037,0.029984274003271454,0.0665797326286415
WBGene00023187,Y67D8C.12,ffl_resid,-0.2463696061864897,0.0008857616719598385,0.029993699316817123,0.06320986219659806
WBGene00219317,F31E3.12,ffl_resid,-0.2463677026543463,0.0008858458797531116,0.029993699316817123,0.06320986219659806
WBGene00021692,Y48G8AL.15,clust_resid,0.24634885408823398,0.0008866800932959264,0.030005135206393727,0.034024870780075676
WBGene00013198,Y54E5A.2,total_deg,-0.2462109845774275,0.0008928040128295976,0.03018634177032512,0.0207216931364805
WBGene00010470,cdr-4,recip_resid,0.24619802519728035,0.0008933816395728225,0.03018634177032512,0.0665797326286415
WBGene00006746,unc-6,clust_resid,0.24619462394556288,0.0008935332973809796,0.03018634177032512,0.034136134909678664
WBGene00017855,F27C1.6,two_in_resid,0.24617281205067532,0.0008945064265964948,0.030202334866278744,0.012702579748740356
WBGene00018987,lgl-1,two_in_resid,0.24613346366920494,0.0008962644030795323,0.030244795082814503,0.012706645084053664
WBGene00021027,W04C9.5,two_in_resid,-0.24606055351823075,0.0008995302209907427,0.030338062218883095,0.012728742020215783
WBGene00020025,R12C12.5,two_in_resid,0.24603290482981682,0.0009007715281852957,0.030349762337764433,0.012728742020215783
WBGene00016123,C25H3.14,total_deg,0.2460304579299723,0.000900881459246656,0.030349762337764433,0.020830082077967934
WBGene00044646,B0205.14,total_deg,0.24598039683897807,0.0009031332453793111,0.0304086724703258,0.020830082077967934
WBGene00015670,C10B5.1,ffl_resid,0.24596875446877364,0.0009036576688211275,0.030409388746220102,0.06395229764427553
WBGene00001993,hpd-1,two_in_resid,0.24594922820551945,0.000904537845650421,0.03042206917942134,0.01275511646574555
WBGene00013379,Y62E10A.13,total_deg,0.2459200385524444,0.0009058550839893148,0.030441297073410107,0.020830082077967934
WBGene00013287,Y57A10C.9,two_in_resid,-0.245899640189427,0.0009067766447455878,0.030441297073410107,0.01275511646574555
WBGene00004050,parp-2,two_in_resid,0.24589315311887805,0.0009070698992318471,0.030441297073410107,0.01275511646574555
WBGene00016321,tppp-1,total_deg,-0.24589195081704787,0.0009071242600551243,0.030441297073410107,0.020830082077967934
WBGene00001498,fars-3,two_in_resid,0.2458248112112075,0.000910164662654887,0.03052637729275031,0.012777823898150072
WBGene00021677,pgs-1,ffl_resid,0.24580179206134434,0.0009112092334693045,0.030544461260353758,0.06396244326645509
WBGene00007048,nfx-1,two_out_resid,0.24575136647378173,0.0009135013133859683,0.03059313828459284,0.03536847685997511
WBGene00016507,abhd-5.2,recip_resid,0.24573587757805299,0.0009142064192328496,0.03059313828459284,0.0665797326286415
WBGene00006976,zhp-3,cycle3_resid,0.2457351648210393,0.0009142388783251314,0.03059313828459284,0.061731193665925714
WBGene00015437,scrm-3,clust_resid,-0.24572534595446988,0.0009146861391882468,0.03059313828459284,0.03479030892401464
WBGene00022233,ipla-6,recip_resid,-0.2456873523903484,0.0009164186851173407,0.030614773105307375,0.0665797326286415
WBGene00008307,ncs-5,two_in_resid,0.24567923332640162,0.0009167893136323316,0.030614773105307375,0.012847124099993619
WBGene00004370,rig-3,total_deg,0.24567784658183725,0.0009168526311361453,0.030614773105307375,0.020988931793788624
WBGene00003745,nlp-7,two_in_resid,-0.24565105158826397,0.0009180768554199747,0.030632495050394205,0.012847124099993619
WBGene00005017,sqt-2,cycle3_resid,0.24564069086516455,0.0009185506242736603,0.030632495050394205,0.061731193665925714
WBGene00011503,gcc-2,total_deg,-0.2456329685067089,0.0009189038936821982,0.030632495050394205,0.020988931793788624
WBGene00011702,srab-18,total_deg,-0.24555952550577798,0.0009222698840800265,0.03069563209269324,0.021010232662656857
WBGene00003372,mlc-4,two_in_resid,-0.24555890130420777,0.000922298540550471,0.03069563209269324,0.012855223175715
WBGene00022202,Y72A10A.1,cycle3_resid,-0.24555840082604538,0.0009223215175937476,0.03069563209269324,0.061731193665925714
WBGene00008459,mrpl-53,two_in_resid,0.24553099373683374,0.000923580585249822,0.03072061827811158,0.012855223175715
WBGene00013140,mop-25.2,two_in_resid,0.24551863565928628,0.0009241488253555977,0.030722610949857874,0.012855223175715
WBGene00021467,Y39G10AR.9,total_deg,-0.24549486587647412,0.0009252426932610498,0.03073123506959729,0.021022487930568167
WBGene00019564,K09D9.1,two_in_resid,0.24549090266033627,0.0009254251932007523,0.03073123506959729,0.012855223175715
WBGene00021543,Y43B11AR.1,two_in_resid,-0.24547625105639373,0.0009261001639210946,0.030736760959397647,0.012855223175715
WBGene00019739,M02F4.9,two_in_resid,0.2454283047259024,0.0009283121203081828,0.030782374675416026,0.012865243734736517
WBGene00018406,F44A2.7,recip_resid,0.24541156288027713,0.000929085631237252,0.030782374675416026,0.0665797326286415
WBGene00015675,C10E2.5,two_out_resid,0.24540261416041434,0.000929499324996661,0.030782374675416026,0.03571706178828775
WBGene00012420,Y7A9D.1,clust_resid,-0.2454023445051661,0.0009295117936171655,0.030782374675416026,0.03509529565091556
WBGene00010553,K04C1.3,recip_resid,-0.24537563367735352,0.0009307476403751394,0.030790570507144614,0.0665797326286415
WBGene00002181,kal-1,two_out_resid,-0.24537497378459477,0.0009307781911471791,0.030790570507144614,0.03571706178828775
WBGene00019727,zig-12,clust_resid,0.24533244350442202,0.0009327491412809617,0.030838890919441336,0.03509529565091556
WBGene00199209,F31D4.10,two_in_resid,0.24529289976478616,0.0009345851269610999,0.03084735070778167,0.012915100545920785
WBGene00045050,ZC15.10,clust_resid,0.24528614657864078,0.0009348990039043988,0.03084735070778167,0.03509529565091556
WBGene00011068,set-14,two_in_resid,0.24528609714255503,0.0009349013019690167,0.03084735070778167,0.012915100545920785
WBGene00001371,exl-1,cycle3_resid,-0.2452829716798044,0.0009350466014205636,0.03084735070778167,0.061952028480564136
WBGene00019296,mcu-1,recip_resid,-0.2452078372517002,0.0009385457703686196,0.030945563263062695,0.0665797326286415
WBGene00002915,let-805,recip_resid,-0.2451970815498354,0.0009390476690899266,0.030945563263062695,0.0665797326286415
WBGene00000401,cdh-9,cycle3_resid,0.24517729316551312,0.0009399717084727707,0.030959133578570747,0.061952028480564136
WBGene00019918,fbxc-36,recip_resid,0.24515991677297266,0.0009407838059641259,0.030969004174760263,0.0665797326286415
WBGene00013880,mppb-1,two_in_resid,0.2451139208949368,0.0009429365661416031,0.031010637328947828,0.012998046362950787
WBGene00013563,Y75B8A.33,clust_resid,0.24511097187010206,0.0009430747445416147,0.031010637328947828,0.03524894954273723
WBGene00013024,cept-2,total_deg,0.24509328873873756,0.0009439036888803146,0.031010997163801172,0.021350503282931175
