,Gene_Idx,Saliency
14533,14533,2.6730082e-05
9329,9329,2.6729487e-05
16523,16523,2.6727343e-05
17514,17514,2.6724778e-05
17854,17854,2.6724638e-05
14568,14568,2.6722488e-05
19415,19415,2.672236e-05
18425,18425,2.6719423e-05
22094,22094,2.6718491e-05
13914,13914,2.6716827e-05
11591,11591,2.6714788e-05
19105,19105,2.6713666e-05
1620,1620,2.6709615e-05
13427,13427,2.6697688e-05
14428,14428,2.6696798e-05
983,983,2.6692998e-05
14808,14808,2.6691685e-05
20776,20776,2.6684902e-05
15840,15840,2.6680695e-05
11464,11464,2.6680458e-05
7525,7525,2.6676542e-05
264,264,2.667617e-05
5577,5577,2.6673908e-05
18469,18469,2.6673e-05
8789,8789,2.667234e-05
20391,20391,2.666479e-05
18984,18984,2.6662545e-05
15882,15882,2.6653375e-05
1611,1611,2.6649566e-05
6565,6565,2.6646781e-05
18176,18176,2.6638287e-05
12807,12807,2.663648e-05
17865,17865,2.6629152e-05
20100,20100,2.6626727e-05
11923,11923,2.662139e-05
14292,14292,2.6621223e-05
19108,19108,2.6619142e-05
3651,3651,2.661848e-05
5480,5480,2.6617703e-05
19446,19446,2.6616697e-05
12556,12556,2.6615187e-05
7230,7230,2.6614238e-05
15255,15255,2.6611848e-05
22355,22355,2.6607637e-05
11465,11465,2.6606216e-05
18258,18258,2.6604055e-05
15740,15740,2.6601687e-05
10857,10857,2.6601607e-05
8331,8331,2.6597181e-05
17462,17462,2.6592506e-05
10017,10017,2.6591557e-05
6762,6762,2.6588967e-05
17297,17297,2.6587897e-05
20221,20221,2.6587137e-05
9067,9067,2.6584272e-05
16815,16815,2.6582527e-05
7402,7402,2.6580388e-05
7722,7722,2.6579342e-05
15095,15095,2.657756e-05
9386,9386,2.6577198e-05
14687,14687,2.6575904e-05
18492,18492,2.6573449e-05
5536,5536,2.6567775e-05
2413,2413,2.656717e-05
1990,1990,2.656637e-05
7379,7379,2.6566053e-05
2221,2221,2.6564943e-05
14992,14992,2.6563921e-05
12681,12681,2.6562491e-05
21467,21467,2.6558322e-05
18356,18356,2.6552e-05
12998,12998,2.6551983e-05
18325,18325,2.6548658e-05
5043,5043,2.654639e-05
13420,13420,2.6543798e-05
6710,6710,2.6541557e-05
10542,10542,2.6533187e-05
21762,21762,2.6530779e-05
17544,17544,2.6530432e-05
7638,7638,2.6529093e-05
6721,6721,2.6523569e-05
7927,7927,2.6523418e-05
8796,8796,2.6519463e-05
12628,12628,2.6519365e-05
4906,4906,2.6511421e-05
5543,5543,2.6510477e-05
17407,17407,2.6508655e-05
3233,3233,2.6506754e-05
9127,9127,2.6506284e-05
20064,20064,2.650606e-05
15038,15038,2.6504782e-05
19043,19043,2.6501659e-05
4110,4110,2.6501531e-05
13000,13000,2.6500662e-05
8198,8198,2.6499676e-05
3286,3286,2.6498326e-05
2098,2098,2.6489057e-05
19943,19943,2.6486525e-05
15161,15161,2.6479167e-05
14296,14296,2.6472702e-05
18802,18802,2.647268e-05
18919,18919,2.6472044e-05
18838,18838,2.6469157e-05
11860,11860,2.6468899e-05
6458,6458,2.6468351e-05
6656,6656,2.646787e-05
2418,2418,2.6465208e-05
5306,5306,2.646444e-05
18437,18437,2.645943e-05
6478,6478,2.6453863e-05
15590,15590,2.6449827e-05
21816,21816,2.6449663e-05
20909,20909,2.6448693e-05
18228,18228,2.6441687e-05
2702,2702,2.643874e-05
4562,4562,2.6430118e-05
13406,13406,2.6423424e-05
3773,3773,2.6422384e-05
21553,21553,2.6420716e-05
22107,22107,2.6420697e-05
21685,21685,2.6420485e-05
17659,17659,2.6418002e-05
9632,9632,2.6416777e-05
8607,8607,2.6416294e-05
15674,15674,2.6415404e-05
18945,18945,2.640946e-05
15670,15670,2.6405365e-05
11188,11188,2.6400352e-05
1665,1665,2.6398595e-05
5091,5091,2.6398386e-05
7225,7225,2.6396066e-05
11876,11876,2.6395264e-05
14717,14717,2.6393585e-05
16844,16844,2.6391126e-05
11491,11491,2.638958e-05
1386,1386,2.6385667e-05
7335,7335,2.6384292e-05
970,970,2.638358e-05
7450,7450,2.6383277e-05
17836,17836,2.6373185e-05
12966,12966,2.6371034e-05
2450,2450,2.6369558e-05
13621,13621,2.6363272e-05
1822,1822,2.6357327e-05
19321,19321,2.6355765e-05
18236,18236,2.6354763e-05
15812,15812,2.6354566e-05
18357,18357,2.6352116e-05
13043,13043,2.6351167e-05
13787,13787,2.6350399e-05
14254,14254,2.6347814e-05
804,804,2.6344554e-05
2253,2253,2.6336473e-05
7152,7152,2.6331918e-05
10801,10801,2.6330705e-05
1179,1179,2.6326594e-05
6278,6278,2.6324065e-05
8545,8545,2.632258e-05
6806,6806,2.6317157e-05
15369,15369,2.6313292e-05
13951,13951,2.6311809e-05
12381,12381,2.630502e-05
20086,20086,2.630056e-05
20529,20529,2.6297965e-05
21344,21344,2.6296859e-05
4195,4195,2.629505e-05
14972,14972,2.6294014e-05
4768,4768,2.629104e-05
19098,19098,2.628512e-05
20351,20351,2.6284239e-05
18910,18910,2.628174e-05
1914,1914,2.6281521e-05
21159,21159,2.6279578e-05
8979,8979,2.6274989e-05
73,73,2.6273206e-05
4012,4012,2.6268912e-05
1911,1911,2.6266607e-05
10788,10788,2.6264079e-05
15524,15524,2.6262189e-05
14257,14257,2.6260446e-05
4247,4247,2.6259104e-05
17024,17024,2.6257654e-05
11714,11714,2.6250742e-05
9847,9847,2.624875e-05
3348,3348,2.6247406e-05
4729,4729,2.6240723e-05
20923,20923,2.6239242e-05
15031,15031,2.6235723e-05
7431,7431,2.623378e-05
15011,15011,2.6232297e-05
7061,7061,2.6230882e-05
11629,11629,2.6227863e-05
12841,12841,2.6221316e-05
11150,11150,2.6218859e-05
18508,18508,2.6217844e-05
11770,11770,2.621315e-05
8722,8722,2.6209716e-05
7390,7390,2.6209229e-05
16987,16987,2.6208101e-05
5530,5530,2.6204296e-05
13767,13767,2.6202395e-05
14448,14448,2.6198253e-05
13612,13612,2.6197102e-05
11264,11264,2.6196427e-05
20747,20747,2.6192953e-05
6445,6445,2.6189564e-05
21368,21368,2.6189316e-05
16081,16081,2.6179934e-05
11144,11144,2.6179801e-05
10766,10766,2.6179006e-05
14949,14949,2.6177484e-05
5601,5601,2.6177415e-05
12241,12241,2.6175006e-05
19185,19185,2.617326e-05
10243,10243,2.6167038e-05
17376,17376,2.6162112e-05
570,570,2.6155596e-05
15349,15349,2.615556e-05
16751,16751,2.6152793e-05
5241,5241,2.6152276e-05
7616,7616,2.6151929e-05
17108,17108,2.6145934e-05
1416,1416,2.6145291e-05
9379,9379,2.6140018e-05
5155,5155,2.613704e-05
6619,6619,2.6136357e-05
5414,5414,2.6132664e-05
8452,8452,2.613259e-05
13248,13248,2.6132053e-05
13262,13262,2.6124035e-05
11089,11089,2.6119222e-05
1031,1031,2.6117055e-05
5699,5699,2.611686e-05
8071,8071,2.6116002e-05
22352,22352,2.6105929e-05
17229,17229,2.6099942e-05
16860,16860,2.6098973e-05
783,783,2.6097983e-05
3381,3381,2.6095564e-05
20253,20253,2.6095144e-05
20598,20598,2.609022e-05
3290,3290,2.6087671e-05
17202,17202,2.6084168e-05
13217,13217,2.608342e-05
8982,8982,2.6079e-05
6324,6324,2.6078153e-05
6900,6900,2.6077681e-05
11083,11083,2.6075686e-05
3110,3110,2.6074154e-05
12470,12470,2.6069645e-05
4350,4350,2.6065418e-05
7739,7739,2.6057964e-05
10570,10570,2.6057869e-05
5034,5034,2.6057836e-05
6638,6638,2.6047666e-05
16454,16454,2.6042506e-05
13870,13870,2.6039872e-05
5359,5359,2.6033702e-05
2590,2590,2.6030859e-05
14990,14990,2.602659e-05
19475,19475,2.602102e-05
4283,4283,2.601899e-05
809,809,2.6013699e-05
22276,22276,2.6006413e-05
5478,5478,2.6001848e-05
8887,8887,2.5997815e-05
15373,15373,2.5994877e-05
16104,16104,2.5986972e-05
14504,14504,2.5984977e-05
7088,7088,2.5982466e-05
9066,9066,2.5980531e-05
8497,8497,2.5977704e-05
666,666,2.5975594e-05
6714,6714,2.5973852e-05
16305,16305,2.5969846e-05
6391,6391,2.5968116e-05
4429,4429,2.5967003e-05
22206,22206,2.5960955e-05
22389,22389,2.596041e-05
20681,20681,2.5960364e-05
2001,2001,2.5954201e-05
18831,18831,2.5953383e-05
10163,10163,2.595338e-05
17310,17310,2.5952037e-05
20091,20091,2.5951076e-05
9531,9531,2.595061e-05
7633,7633,2.5948853e-05
1474,1474,2.594815e-05
3554,3554,2.594542e-05
14697,14697,2.5942727e-05
9170,9170,2.5934347e-05
14535,14535,2.5931315e-05
21825,21825,2.592792e-05
16956,16956,2.592694e-05
18144,18144,2.592545e-05
14980,14980,2.5920364e-05
19369,19369,2.5918374e-05
13133,13133,2.5914524e-05
15961,15961,2.5914233e-05
7103,7103,2.5910565e-05
7819,7819,2.5909496e-05
21557,21557,2.5908244e-05
2612,2612,2.5906369e-05
10077,10077,2.5900432e-05
8347,8347,2.589988e-05
9701,9701,2.589401e-05
1352,1352,2.5888983e-05
10616,10616,2.5888701e-05
18983,18983,2.5887659e-05
4586,4586,2.588713e-05
8851,8851,2.5886582e-05
4527,4527,2.5878902e-05
3822,3822,2.5876292e-05
17119,17119,2.587259e-05
122,122,2.5867334e-05
5114,5114,2.5864607e-05
16679,16679,2.5863048e-05
15148,15148,2.5861287e-05
7346,7346,2.5852849e-05
18358,18358,2.5848212e-05
15162,15162,2.5844838e-05
162,162,2.5833106e-05
3525,3525,2.5832e-05
8461,8461,2.5826323e-05
1656,1656,2.5792942e-05
4256,4256,2.5789383e-05
7242,7242,2.5787875e-05
2378,2378,2.5786318e-05
19655,19655,2.5784275e-05
11945,11945,2.5783986e-05
14713,14713,2.5783866e-05
14526,14526,2.578343e-05
20404,20404,2.5780428e-05
11917,11917,2.5779404e-05
11429,11429,2.577019e-05
8513,8513,2.5769596e-05
4461,4461,2.5768662e-05
10709,10709,2.5767964e-05
15092,15092,2.5766e-05
5578,5578,2.5764255e-05
16599,16599,2.5762954e-05
1553,1553,2.5761603e-05
13038,13038,2.576093e-05
3058,3058,2.5757408e-05
10711,10711,2.5751733e-05
8043,8043,2.5750232e-05
8315,8315,2.574945e-05
9619,9619,2.5748162e-05
15039,15039,2.5747282e-05
18050,18050,2.5746036e-05
14664,14664,2.5738798e-05
12057,12057,2.5736495e-05
9830,9830,2.5733809e-05
18656,18656,2.5729581e-05
14991,14991,2.5725541e-05
1457,1457,2.5724195e-05
5784,5784,2.5722014e-05
18768,18768,2.5718464e-05
17510,17510,2.570034e-05
18111,18111,2.5686435e-05
8862,8862,2.5685744e-05
10672,10672,2.568558e-05
13596,13596,2.5683203e-05
8672,8672,2.5671829e-05
3143,3143,2.567075e-05
19028,19028,2.5662095e-05
10573,10573,2.5661493e-05
22038,22038,2.5656485e-05
6717,6717,2.5654082e-05
20101,20101,2.5651547e-05
9668,9668,2.5645386e-05
8247,8247,2.5644467e-05
15667,15667,2.5634963e-05
15375,15375,2.5632111e-05
5758,5758,2.563194e-05
6308,6308,2.5627482e-05
15589,15589,2.562707e-05
3619,3619,2.5625472e-05
17920,17920,2.5624418e-05
17422,17422,2.561357e-05
18041,18041,2.56125e-05
3827,3827,2.5609022e-05
1032,1032,2.5602456e-05
3520,3520,2.5600044e-05
17499,17499,2.5599504e-05
13723,13723,2.5595971e-05
10174,10174,2.5594674e-05
1452,1452,2.5592777e-05
9545,9545,2.5590942e-05
1211,1211,2.5587338e-05
5724,5724,2.5580903e-05
11656,11656,2.5579153e-05
20174,20174,2.5575688e-05
5968,5968,2.5574262e-05
17015,17015,2.557263e-05
2125,2125,2.5564785e-05
9473,9473,2.5562105e-05
2480,2480,2.5559693e-05
3387,3387,2.5556765e-05
2543,2543,2.555373e-05
429,429,2.5553256e-05
15141,15141,2.5547859e-05
2230,2230,2.5529986e-05
1120,1120,2.5528534e-05
6768,6768,2.5520543e-05
5067,5067,2.5508754e-05
4770,4770,2.5498874e-05
588,588,2.5498279e-05
774,774,2.549584e-05
786,786,2.5489897e-05
20862,20862,2.5489595e-05
12622,12622,2.5488693e-05
20700,20700,2.5484798e-05
3050,3050,2.54782e-05
7888,7888,2.5472462e-05
15316,15316,2.547197e-05
14373,14373,2.5471189e-05
2772,2772,2.5469835e-05
12333,12333,2.5468242e-05
3278,3278,2.546791e-05
10408,10408,2.5465359e-05
8337,8337,2.5459709e-05
14718,14718,2.54524e-05
9662,9662,2.545108e-05
1858,1858,2.5448366e-05
3360,3360,2.5446998e-05
19684,19684,2.5444233e-05
2820,2820,2.5443249e-05
1094,1094,2.5439198e-05
17879,17879,2.5426756e-05
10172,10172,2.5423848e-05
2487,2487,2.541501e-05
4604,4604,2.5413285e-05
5754,5754,2.5409483e-05
5352,5352,2.540868e-05
5793,5793,2.5404013e-05
21817,21817,2.5400657e-05
20742,20742,2.5398589e-05
18483,18483,2.539752e-05
17165,17165,2.5387026e-05
775,775,2.5383792e-05
18261,18261,2.5379994e-05
13653,13653,2.5379535e-05
12420,12420,2.5379346e-05
13730,13730,2.5371855e-05
1625,1625,2.5369842e-05
19172,19172,2.5369129e-05
20789,20789,2.5368601e-05
9869,9869,2.5360972e-05
14145,14145,2.5360607e-05
6953,6953,2.5357864e-05
17371,17371,2.5354004e-05
2106,2106,2.5350992e-05
7239,7239,2.5349489e-05
622,622,2.534763e-05
20978,20978,2.5340625e-05
9897,9897,2.5332629e-05
9804,9804,2.5330124e-05
2278,2278,2.5324545e-05
14483,14483,2.5321984e-05
11755,11755,2.5320302e-05
5166,5166,2.530909e-05
15112,15112,2.5308878e-05
20060,20060,2.5308691e-05
12,12,2.5299069e-05
3371,3371,2.5298763e-05
9125,9125,2.5298697e-05
16727,16727,2.528835e-05
15285,15285,2.528327e-05
11225,11225,2.5282376e-05
5295,5295,2.5275867e-05
8844,8844,2.5274807e-05
16932,16932,2.5274394e-05
811,811,2.527309e-05
1078,1078,2.5272562e-05
488,488,2.5269972e-05
3356,3356,2.5268153e-05
1980,1980,2.5265645e-05
22005,22005,2.5260328e-05
10168,10168,2.5257794e-05
17857,17857,2.5257692e-05
20102,20102,2.525262e-05
18355,18355,2.5252233e-05
15645,15645,2.5250954e-05
13392,13392,2.525089e-05
12976,12976,2.5246147e-05
21423,21423,2.524019e-05
3613,3613,2.5233823e-05
15133,15133,2.5233056e-05
941,941,2.522788e-05
10387,10387,2.5217443e-05
20552,20552,2.5216676e-05
13389,13389,2.521419e-05
10843,10843,2.5213709e-05
5006,5006,2.5213174e-05
5245,5245,2.5206462e-05
8258,8258,2.5205793e-05
13743,13743,2.5199473e-05
6366,6366,2.5194622e-05
16206,16206,2.5190297e-05
10584,10584,2.5189818e-05
5600,5600,2.5187393e-05
15172,15172,2.5186566e-05
13779,13779,2.5179288e-05
7147,7147,2.516993e-05
5775,5775,2.5169495e-05
2719,2719,2.5169287e-05
9671,9671,2.5166593e-05
8342,8342,2.516537e-05
11084,11084,2.5158924e-05
14188,14188,2.515674e-05
14449,14449,2.5153438e-05
22194,22194,2.5152358e-05
424,424,2.5150786e-05
18034,18034,2.5146022e-05
3680,3680,2.5143843e-05
2827,2827,2.5136787e-05
17079,17079,2.5128676e-05
1650,1650,2.5118023e-05
16690,16690,2.5115878e-05
15459,15459,2.5113777e-05
19222,19222,2.5110341e-05
18641,18641,2.5103414e-05
17342,17342,2.5103247e-05
5191,5191,2.510273e-05
17841,17841,2.510267e-05
18687,18687,2.5101732e-05
16695,16695,2.5097554e-05
11597,11597,2.5096355e-05
12478,12478,2.5090594e-05
16183,16183,2.5088866e-05
6046,6046,2.5088164e-05
1493,1493,2.5084692e-05
3282,3282,2.5078176e-05
19052,19052,2.507263e-05
18942,18942,2.5069723e-05
21006,21006,2.5069707e-05
8849,8849,2.5067973e-05
9331,9331,2.5060284e-05
12526,12526,2.505997e-05
8328,8328,2.5057323e-05
20023,20023,2.505611e-05
15494,15494,2.5055871e-05
3314,3314,2.5054185e-05
19268,19268,2.5053685e-05
7736,7736,2.5046767e-05
14847,14847,2.5042626e-05
7966,7966,2.503467e-05
11493,11493,2.5031493e-05
13785,13785,2.502945e-05
10897,10897,2.5023195e-05
11793,11793,2.5023186e-05
7428,7428,2.5019854e-05
22411,22411,2.501649e-05
6906,6906,2.501568e-05
15395,15395,2.501362e-05
9363,9363,2.5012658e-05
173,173,2.501243e-05
16115,16115,2.5008952e-05
20069,20069,2.5000163e-05
20733,20733,2.499969e-05
12754,12754,2.4995637e-05
2038,2038,2.4992121e-05
6791,6791,2.4985582e-05
16665,16665,2.498503e-05
2228,2228,2.4979712e-05
15808,15808,2.4978122e-05
19272,19272,2.4972354e-05
17903,17903,2.4964904e-05
17405,17405,2.4961711e-05
11440,11440,2.4959169e-05
18157,18157,2.4958512e-05
14118,14118,2.495809e-05
8005,8005,2.4957444e-05
16429,16429,2.4956857e-05
19153,19153,2.4946705e-05
6943,6943,2.4942607e-05
18487,18487,2.493642e-05
6552,6552,2.4934012e-05
7726,7726,2.493349e-05
6097,6097,2.4931383e-05
18416,18416,2.4929774e-05
1126,1126,2.4918234e-05
4025,4025,2.4917548e-05
1044,1044,2.4914956e-05
14093,14093,2.4912664e-05
3173,3173,2.491185e-05
560,560,2.4911751e-05
21046,21046,2.4907182e-05
15855,15855,2.490553e-05
675,675,2.490407e-05
15265,15265,2.4902118e-05
16541,16541,2.4898056e-05
8013,8013,2.4897781e-05
15676,15676,2.489477e-05
1278,1278,2.48915e-05
20480,20480,2.4889949e-05
9533,9533,2.4882867e-05
19211,19211,2.4879511e-05
2883,2883,2.4879508e-05
22178,22178,2.4878853e-05
9082,9082,2.4875788e-05
16535,16535,2.4872632e-05
1260,1260,2.4869922e-05
17160,17160,2.4857727e-05
16911,16911,2.485641e-05
6937,6937,2.4854815e-05
9516,9516,2.4852783e-05
6955,6955,2.4851895e-05
12805,12805,2.4841322e-05
15387,15387,2.4836863e-05
21629,21629,2.4831796e-05
16489,16489,2.482388e-05
8323,8323,2.4821551e-05
722,722,2.482095e-05
16912,16912,2.4820678e-05
8025,8025,2.4819341e-05
10053,10053,2.4819252e-05
20319,20319,2.48183e-05
20870,20870,2.4810057e-05
18833,18833,2.4808556e-05
17131,17131,2.4806835e-05
9698,9698,2.480654e-05
21651,21651,2.4797873e-05
19730,19730,2.479586e-05
18145,18145,2.4794332e-05
4506,4506,2.4789151e-05
3956,3956,2.4780624e-05
3333,3333,2.4772224e-05
2176,2176,2.4772064e-05
13416,13416,2.4770232e-05
18973,18973,2.4761577e-05
11086,11086,2.475551e-05
21316,21316,2.4750447e-05
15700,15700,2.4749275e-05
21979,21979,2.4735522e-05
5716,5716,2.4728228e-05
7445,7445,2.4727147e-05
4013,4013,2.472349e-05
18464,18464,2.4720863e-05
3930,3930,2.4718802e-05
10762,10762,2.4713041e-05
22085,22085,2.4710527e-05
13823,13823,2.4710516e-05
858,858,2.4707788e-05
8972,8972,2.4701852e-05
7968,7968,2.4684581e-05
18563,18563,2.4681965e-05
18877,18877,2.4681081e-05
6618,6618,2.4680548e-05
11124,11124,2.4680498e-05
1801,1801,2.4670264e-05
6229,6229,2.4668529e-05
8411,8411,2.465882e-05
569,569,2.465645e-05
15594,15594,2.4653162e-05
10093,10093,2.464832e-05
4619,4619,2.4643115e-05
9894,9894,2.4634426e-05
14922,14922,2.4633433e-05
7833,7833,2.4632393e-05
8640,8640,2.4623354e-05
16040,16040,2.4621766e-05
3943,3943,2.4616837e-05
16737,16737,2.4609762e-05
9589,9589,2.460913e-05
9812,9812,2.460451e-05
16601,16601,2.4603609e-05
9515,9515,2.4600404e-05
8523,8523,2.4592906e-05
2890,2890,2.4588653e-05
16415,16415,2.4586321e-05
14129,14129,2.4584986e-05
20702,20702,2.4582876e-05
15950,15950,2.4579886e-05
13692,13692,2.457783e-05
21219,21219,2.4571655e-05
3183,3183,2.4571105e-05
9936,9936,2.457082e-05
2300,2300,2.4567182e-05
7878,7878,2.4560617e-05
13868,13868,2.4557974e-05
2698,2698,2.4556963e-05
18943,18943,2.455464e-05
7532,7532,2.4554463e-05
17101,17101,2.45483e-05
5193,5193,2.4545054e-05
1696,1696,2.4544624e-05
10003,10003,2.4542616e-05
14659,14659,2.454191e-05
2968,2968,2.4540912e-05
13644,13644,2.4532486e-05
5609,5609,2.4529687e-05
18714,18714,2.4517436e-05
5408,5408,2.4514266e-05
17554,17554,2.449713e-05
9260,9260,2.449657e-05
8023,8023,2.4495524e-05
17545,17545,2.4492987e-05
7149,7149,2.4491834e-05
7839,7839,2.4488902e-05
10839,10839,2.4485398e-05
18861,18861,2.4485083e-05
6801,6801,2.4482722e-05
3743,3743,2.4481305e-05
1202,1202,2.4480965e-05
13442,13442,2.4479621e-05
20224,20224,2.4478815e-05
12460,12460,2.4475768e-05
9758,9758,2.4474391e-05
9849,9849,2.4469931e-05
19897,19897,2.4466199e-05
15829,15829,2.4459976e-05
687,687,2.4454414e-05
16005,16005,2.4452063e-05
11657,11657,2.4447978e-05
9222,9222,2.4441777e-05
20244,20244,2.4436104e-05
2102,2102,2.443441e-05
15254,15254,2.4431445e-05
14725,14725,2.4426063e-05
2648,2648,2.4418809e-05
8449,8449,2.4392119e-05
18415,18415,2.4391797e-05
12221,12221,2.4389623e-05
11476,11476,2.4369147e-05
3980,3980,2.436694e-05
11082,11082,2.4363562e-05
668,668,2.436044e-05
15842,15842,2.4359575e-05
8731,8731,2.435271e-05
11980,11980,2.4351024e-05
6512,6512,2.4349736e-05
14806,14806,2.4348821e-05
443,443,2.4347359e-05
143,143,2.4339248e-05
16190,16190,2.4335688e-05
18324,18324,2.4334575e-05
20486,20486,2.4333382e-05
16972,16972,2.4323403e-05
7033,7033,2.432217e-05
14473,14473,2.4315175e-05
13598,13598,2.4312058e-05
16029,16029,2.4312038e-05
18066,18066,2.4308887e-05
1900,1900,2.4307663e-05
14481,14481,2.4273311e-05
6902,6902,2.4269331e-05
1224,1224,2.4267447e-05
14755,14755,2.4263389e-05
2505,2505,2.425692e-05
21893,21893,2.4255876e-05
13283,13283,2.4254976e-05
9739,9739,2.4250956e-05
12523,12523,2.4245277e-05
924,924,2.4242328e-05
12056,12056,2.424225e-05
7277,7277,2.4239198e-05
15178,15178,2.423891e-05
5939,5939,2.4228055e-05
7122,7122,2.4226694e-05
19362,19362,2.4226672e-05
12294,12294,2.4223646e-05
18776,18776,2.4223596e-05
1826,1826,2.4222838e-05
18821,18821,2.4221927e-05
15709,15709,2.4219715e-05
21156,21156,2.421755e-05
11328,11328,2.4207864e-05
13803,13803,2.4203075e-05
20527,20527,2.4201423e-05
17949,17949,2.4201145e-05
17323,17323,2.4200795e-05
3130,3130,2.4200259e-05
20958,20958,2.4195802e-05
11830,11830,2.419098e-05
3933,3933,2.4175637e-05
17259,17259,2.416595e-05
384,384,2.4163664e-05
19096,19096,2.4157103e-05
5689,5689,2.4152401e-05
4274,4274,2.4152012e-05
3280,3280,2.414429e-05
2507,2507,2.4142084e-05
6147,6147,2.414193e-05
19112,19112,2.413707e-05
3940,3940,2.4136216e-05
14638,14638,2.4135708e-05
12024,12024,2.4130044e-05
5603,5603,2.412743e-05
11920,11920,2.4125986e-05
19532,19532,2.4124205e-05
22056,22056,2.412258e-05
7327,7327,2.4117091e-05
4086,4086,2.4089186e-05
13945,13945,2.4063567e-05
7154,7154,2.4055886e-05
9839,9839,2.4053845e-05
9086,9086,2.4051647e-05
8470,8470,2.4050432e-05
18000,18000,2.4046234e-05
12412,12412,2.4036286e-05
7016,7016,2.403536e-05
22121,22121,2.4026991e-05
10054,10054,2.4026436e-05
17740,17740,2.4011888e-05
2409,2409,2.4007535e-05
5389,5389,2.4005507e-05
18867,18867,2.4002378e-05
15019,15019,2.4002002e-05
15796,15796,2.400166e-05
12972,12972,2.4000792e-05
17028,17028,2.4000603e-05
21706,21706,2.3997698e-05
20113,20113,2.39714e-05
7383,7383,2.396843e-05
600,600,2.3963916e-05
13294,13294,2.3958652e-05
17934,17934,2.3952847e-05
9653,9653,2.3952258e-05
31,31,2.3950886e-05
2332,2332,2.3949231e-05
1857,1857,2.3946697e-05
14803,14803,2.3943816e-05
18937,18937,2.3942106e-05
21203,21203,2.3922195e-05
9456,9456,2.3917417e-05
5454,5454,2.3912837e-05
3250,3250,2.3907558e-05
19554,19554,2.3905153e-05
9536,9536,2.3894527e-05
5040,5040,2.3886398e-05
15314,15314,2.3876137e-05
14158,14158,2.3875315e-05
2903,2903,2.3872168e-05
8845,8845,2.3866132e-05
3782,3782,2.3862562e-05
9048,9048,2.386208e-05
1106,1106,2.3857267e-05
3416,3416,2.3852042e-05
17459,17459,2.3846314e-05
20194,20194,2.384554e-05
12768,12768,2.381857e-05
18876,18876,2.381811e-05
18116,18116,2.3811104e-05
6062,6062,2.3810904e-05
22222,22222,2.3806188e-05
14508,14508,2.380527e-05
5372,5372,2.3800207e-05
21422,21422,2.3797671e-05
18798,18798,2.3796832e-05
12779,12779,2.3795114e-05
6901,6901,2.3788649e-05
17730,17730,2.3765175e-05
14278,14278,2.3759265e-05
17363,17363,2.3758825e-05
492,492,2.37453e-05
9910,9910,2.3738285e-05
8422,8422,2.373378e-05
12309,12309,2.3731072e-05
19795,19795,2.3724626e-05
8017,8017,2.3701597e-05
7948,7948,2.369347e-05
11674,11674,2.368681e-05
19756,19756,2.3681478e-05
