gene,integrated_gradients
WBGene00008287,3.7902197e-08
WBGene00172447,3.7881087e-08
WBGene00013932,3.787354e-08
WBGene00015107,3.786954e-08
WBGene00007356,3.7861966e-08
WBGene00003181,3.7855763e-08
WBGene00013906,3.784629e-08
WBGene00006534,3.7822936e-08
WBGene00003784,3.782165e-08
WBGene00005396,3.7821582e-08
WBGene00219565,3.7818783e-08
WBGene00021880,3.78148e-08
WBGene00022492,3.77976e-08
WBGene00015453,3.7784044e-08
WBGene00017362,3.7764682e-08
WBGene00005078,3.7758852e-08
WBGene00003548,3.7755715e-08
WBGene00022156,3.7732995e-08
WBGene00020369,3.7726736e-08
WBGene00017706,3.771354e-08
WBGene00219362,3.7708258e-08
WBGene00017877,3.7688775e-08
WBGene00050943,3.768531e-08
WBGene00020964,3.7682653e-08
WBGene00007865,3.7677367e-08
WBGene00201698,3.766782e-08
WBGene00008251,3.7638596e-08
WBGene00012138,3.7637474e-08
WBGene00022746,3.7636575e-08
WBGene00016221,3.763164e-08
WBGene00050885,3.7631082e-08
WBGene00022245,3.7623682e-08
WBGene00200160,3.7610988e-08
WBGene00011828,3.7594837e-08
WBGene00018271,3.7587185e-08
WBGene00007161,3.7567272e-08
WBGene00171160,3.7557374e-08
WBGene00005243,3.7556838e-08
WBGene00021619,3.755676e-08
WBGene00011293,3.7553225e-08
WBGene00198007,3.755188e-08
WBGene00020832,3.7542808e-08
WBGene00195182,3.7534658e-08
WBGene00013439,3.7533887e-08
WBGene00016207,3.753116e-08
WBGene00198933,3.7530025e-08
WBGene00003911,3.752994e-08
WBGene00007289,3.7524647e-08
WBGene00005113,3.752352e-08
WBGene00201439,3.752179e-08
WBGene00022708,3.7518173e-08
WBGene00018957,3.7504982e-08
WBGene00016483,3.7500623e-08
WBGene00020918,3.7500413e-08
WBGene00018166,3.749997e-08
WBGene00045308,3.7496747e-08
WBGene00015016,3.749448e-08
WBGene00206373,3.7479854e-08
WBGene00001626,3.74628e-08
WBGene00195421,3.7456427e-08
WBGene00003236,3.7452995e-08
WBGene00044393,3.7446757e-08
WBGene00020109,3.7436024e-08
WBGene00009979,3.740684e-08
WBGene00199944,3.7405073e-08
WBGene00197463,3.7396568e-08
WBGene00021026,3.7393495e-08
WBGene00003664,3.7378175e-08
WBGene00009057,3.7364153e-08
WBGene00015997,3.7362632e-08
WBGene00200133,3.7350294e-08
WBGene00011560,3.7333763e-08
WBGene00197081,3.7327816e-08
WBGene00015225,3.7319058e-08
WBGene00007210,3.7315456e-08
WBGene00005013,3.73148e-08
WBGene00009356,3.7308904e-08
WBGene00015332,3.7307874e-08
WBGene00044177,3.7296175e-08
WBGene00044302,3.7281836e-08
WBGene00009226,3.7280753e-08
WBGene00001966,3.7271224e-08
WBGene00000893,3.726455e-08
WBGene00015572,3.723317e-08
WBGene00023327,3.7206085e-08
WBGene00016056,3.7187785e-08
WBGene00011112,3.7176815e-08
WBGene00010461,3.71705e-08
WBGene00023415,3.7168313e-08
WBGene00015924,3.7153434e-08
WBGene00022858,3.7141305e-08
WBGene00000758,3.713204e-08
WBGene00185005,3.71174e-08
WBGene00013826,3.7106606e-08
WBGene00019455,3.7105753e-08
WBGene00219580,3.7103117e-08
WBGene00195067,3.7091624e-08
WBGene00004154,3.708719e-08
WBGene00019535,3.7085627e-08
WBGene00011075,3.7080014e-08
WBGene00008128,3.707796e-08
WBGene00010755,3.707174e-08
WBGene00013437,3.705139e-08
WBGene00010885,3.704438e-08
WBGene00008171,3.7042348e-08
WBGene00016829,3.7038838e-08
WBGene00219297,3.7029757e-08
WBGene00009656,3.7022307e-08
WBGene00195232,3.701616e-08
WBGene00200163,3.701563e-08
WBGene00196783,3.701175e-08
WBGene00020274,3.6999783e-08
WBGene00001697,3.697422e-08
WBGene00200401,3.696722e-08
WBGene00019754,3.6964078e-08
WBGene00050881,3.6960586e-08
WBGene00194787,3.6957257e-08
WBGene00077455,3.6953434e-08
WBGene00005644,3.694521e-08
WBGene00008123,3.694172e-08
WBGene00012912,3.693947e-08
WBGene00013495,3.693524e-08
WBGene00017991,3.6929556e-08
WBGene00006861,3.692878e-08
WBGene00197601,3.6924167e-08
WBGene00002135,3.6922618e-08
WBGene00012169,3.692198e-08
WBGene00020944,3.6895244e-08
WBGene00001449,3.687099e-08
WBGene00015520,3.6858925e-08
WBGene00006686,3.684236e-08
WBGene00012415,3.6841186e-08
WBGene00008061,3.6837072e-08
WBGene00002188,3.6831782e-08
WBGene00196913,3.6819362e-08
WBGene00016462,3.6815766e-08
WBGene00021035,3.681449e-08
WBGene00008340,3.6811315e-08
WBGene00015405,3.6800337e-08
WBGene00012096,3.676474e-08
WBGene00007687,3.675487e-08
WBGene00235334,3.6752986e-08
WBGene00198122,3.6751175e-08
WBGene00077754,3.6749647e-08
WBGene00000025,3.6742243e-08
WBGene00219410,3.6740104e-08
WBGene00013927,3.6737863e-08
WBGene00022224,3.6736065e-08
WBGene00011554,3.6722707e-08
WBGene00010175,3.671184e-08
WBGene00013644,3.6691375e-08
WBGene00195790,3.668337e-08
WBGene00018360,3.667105e-08
WBGene00044333,3.66687e-08
WBGene00235330,3.666215e-08
WBGene00005710,3.6655912e-08
WBGene00018066,3.6632652e-08
WBGene00009335,3.659397e-08
WBGene00019021,3.6593228e-08
WBGene00195072,3.6581802e-08
WBGene00019489,3.6575454e-08
WBGene00007313,3.6572306e-08
WBGene00021943,3.6562113e-08
WBGene00271819,3.65565e-08
WBGene00007368,3.6549395e-08
WBGene00018275,3.6545668e-08
WBGene00016053,3.6535575e-08
WBGene00017948,3.6529375e-08
WBGene00009122,3.6525858e-08
WBGene00219610,3.6520106e-08
WBGene00000029,3.6517925e-08
WBGene00021322,3.650642e-08
WBGene00009941,3.650434e-08
WBGene00017090,3.649946e-08
WBGene00219902,3.647282e-08
WBGene00022741,3.6461092e-08
WBGene00022837,3.6456832e-08
WBGene00003767,3.6444995e-08
WBGene00007827,3.6441527e-08
WBGene00011106,3.6440888e-08
WBGene00020634,3.6440127e-08
WBGene00016219,3.6437584e-08
WBGene00015455,3.643733e-08
WBGene00007757,3.6430546e-08
WBGene00003843,3.642325e-08
WBGene00196198,3.641369e-08
WBGene00014111,3.641368e-08
WBGene00011660,3.6390144e-08
WBGene00020187,3.6363716e-08
WBGene00018640,3.63559e-08
WBGene00000437,3.634991e-08
WBGene00022332,3.6344368e-08
WBGene00018590,3.634356e-08
WBGene00018176,3.6336935e-08
WBGene00044488,3.6327027e-08
WBGene00016109,3.6320397e-08
WBGene00015340,3.6317132e-08
WBGene00003249,3.6312613e-08
WBGene00001405,3.6303213e-08
WBGene00016558,3.629099e-08
WBGene00015622,3.6283357e-08
WBGene00017299,3.628124e-08
WBGene00018052,3.625939e-08
WBGene00012612,3.625336e-08
WBGene00013657,3.6250693e-08
WBGene00008743,3.6245925e-08
WBGene00015632,3.6225455e-08
WBGene00015644,3.621099e-08
WBGene00200345,3.62003e-08
WBGene00017514,3.6198333e-08
WBGene00005969,3.6195722e-08
WBGene00235093,3.6192024e-08
WBGene00009849,3.619109e-08
WBGene00198312,3.618888e-08
WBGene00194812,3.6183216e-08
WBGene00011904,3.617726e-08
WBGene00019472,3.6165385e-08
WBGene00009675,3.6154006e-08
WBGene00008217,3.6148748e-08
WBGene00020177,3.6130867e-08
WBGene00044449,3.612753e-08
WBGene00010497,3.6124185e-08
WBGene00010772,3.6123414e-08
WBGene00006978,3.611849e-08
WBGene00013438,3.6114887e-08
WBGene00013784,3.610399e-08
WBGene00013440,3.610083e-08
WBGene00016217,3.6099394e-08
WBGene00016662,3.6084472e-08
WBGene00018406,3.6070297e-08
WBGene00003711,3.6058065e-08
WBGene00196830,3.605768e-08
WBGene00002111,3.605546e-08
WBGene00019037,3.6044543e-08
WBGene00302974,3.6044092e-08
WBGene00013318,3.603379e-08
WBGene00003983,3.6033597e-08
WBGene00271646,3.6019873e-08
WBGene00011278,3.601527e-08
WBGene00022662,3.600879e-08
WBGene00006619,3.5995473e-08
WBGene00016166,3.5980324e-08
WBGene00008666,3.597095e-08
WBGene00013044,3.594909e-08
WBGene00022889,3.5941575e-08
WBGene00194865,3.5926877e-08
WBGene00004195,3.5923343e-08
WBGene00271577,3.592242e-08
WBGene00001674,3.5921346e-08
WBGene00005841,3.5906744e-08
WBGene00000118,3.590086e-08
WBGene00013848,3.5893684e-08
WBGene00271779,3.5881254e-08
WBGene00004813,3.587827e-08
WBGene00008797,3.5854953e-08
WBGene00021741,3.5844888e-08
WBGene00013975,3.5841524e-08
WBGene00020478,3.581089e-08
WBGene00004328,3.5802977e-08
WBGene00013850,3.578585e-08
WBGene00009848,3.5781703e-08
WBGene00050940,3.5774057e-08
WBGene00013712,3.575841e-08
WBGene00000144,3.5758127e-08
WBGene00000747,3.5756326e-08
WBGene00008838,3.5756152e-08
WBGene00044763,3.575428e-08
WBGene00011053,3.5750173e-08
WBGene00001450,3.574991e-08
WBGene00005524,3.5744208e-08
WBGene00201966,3.5743618e-08
WBGene00003024,3.5729993e-08
WBGene00199499,3.570365e-08
WBGene00018484,3.5687606e-08
WBGene00010146,3.5670013e-08
WBGene00016481,3.566949e-08
WBGene00005037,3.5664755e-08
WBGene00022778,3.5658367e-08
WBGene00013125,3.5656317e-08
WBGene00201188,3.5653134e-08
WBGene00022797,3.561439e-08
WBGene00236800,3.5612732e-08
WBGene00200786,3.5603534e-08
WBGene00000012,3.5599633e-08
WBGene00201669,3.5594503e-08
WBGene00020990,3.5564902e-08
WBGene00005458,3.5561513e-08
WBGene00017364,3.5558056e-08
WBGene00011166,3.5548226e-08
WBGene00009938,3.55366e-08
WBGene00268197,3.553214e-08
WBGene00044090,3.5527577e-08
WBGene00013791,3.5512443e-08
WBGene00021624,3.5511526e-08
WBGene00198047,3.55094e-08
WBGene00012809,3.549878e-08
WBGene00010108,3.549378e-08
WBGene00008129,3.5484167e-08
WBGene00194788,3.5479488e-08
WBGene00019956,3.547398e-08
WBGene00007963,3.545801e-08
WBGene00017442,3.5456885e-08
WBGene00021620,3.545653e-08
WBGene00009463,3.5456374e-08
WBGene00021514,3.5449727e-08
WBGene00021321,3.543295e-08
WBGene00219868,3.5427277e-08
WBGene00009375,3.5424197e-08
WBGene00013781,3.541923e-08
WBGene00012804,3.5403648e-08
WBGene00015823,3.5400202e-08
WBGene00044224,3.53932e-08
WBGene00044618,3.538699e-08
WBGene00001107,3.5383394e-08
WBGene00017272,3.536558e-08
WBGene00011514,3.53582e-08
WBGene00000592,3.535001e-08
WBGene00010779,3.5342502e-08
WBGene00199734,3.5299554e-08
WBGene00017574,3.529893e-08
WBGene00001712,3.529027e-08
WBGene00019644,3.5272613e-08
WBGene00007536,3.5272212e-08
WBGene00202052,3.5256505e-08
WBGene00196501,3.5255212e-08
WBGene00022024,3.523903e-08
WBGene00021357,3.5234308e-08
WBGene00009385,3.522856e-08
WBGene00021183,3.5217663e-08
WBGene00194769,3.5209695e-08
WBGene00196124,3.52002e-08
WBGene00044511,3.5194898e-08
WBGene00269378,3.5184254e-08
WBGene00045180,3.517789e-08
WBGene00020617,3.5158234e-08
WBGene00005608,3.5154862e-08
WBGene00008627,3.5136182e-08
WBGene00197652,3.5130522e-08
WBGene00011356,3.5123847e-08
WBGene00007239,3.5116486e-08
WBGene00086559,3.5112798e-08
WBGene00023489,3.5106822e-08
WBGene00001635,3.510609e-08
WBGene00020418,3.5088192e-08
WBGene00017955,3.5086856e-08
WBGene00008050,3.5085357e-08
WBGene00003394,3.5076454e-08
WBGene00010832,3.5073263e-08
WBGene00044286,3.5066346e-08
WBGene00012013,3.5063653e-08
WBGene00015820,3.5039598e-08
WBGene00206358,3.5034994e-08
WBGene00021542,3.503317e-08
WBGene00015439,3.5030745e-08
WBGene00006255,3.502496e-08
WBGene00255595,3.5019976e-08
WBGene00198568,3.5018342e-08
WBGene00017544,3.5017184e-08
WBGene00005110,3.501709e-08
WBGene00019159,3.5013635e-08
WBGene00015818,3.500241e-08
WBGene00004060,3.4991203e-08
WBGene00018232,3.498947e-08
WBGene00005257,3.498115e-08
WBGene00077441,3.498106e-08
WBGene00016765,3.4978644e-08
WBGene00005076,3.497552e-08
WBGene00014754,3.49631e-08
WBGene00014769,3.495362e-08
WBGene00012240,3.4953445e-08
WBGene00195630,3.4951142e-08
WBGene00018603,3.4940264e-08
WBGene00013023,3.4929563e-08
WBGene00021579,3.4913e-08
WBGene00195210,3.4912436e-08
WBGene00003457,3.4892583e-08
WBGene00016824,3.488224e-08
WBGene00010651,3.487406e-08
WBGene00012596,3.4849442e-08
WBGene00007146,3.484457e-08
WBGene00045355,3.4825607e-08
WBGene00235153,3.481048e-08
WBGene00015645,3.4809588e-08
WBGene00206475,3.4805684e-08
WBGene00006873,3.4777678e-08
WBGene00017621,3.476877e-08
WBGene00008711,3.4764017e-08
WBGene00009620,3.474505e-08
WBGene00022160,3.4740363e-08
WBGene00012034,3.4714922e-08
WBGene00017529,3.4706066e-08
WBGene00022628,3.4690537e-08
WBGene00017808,3.4681918e-08
WBGene00009837,3.4670258e-08
WBGene00011014,3.466897e-08
WBGene00022670,3.4659156e-08
WBGene00017115,3.4621642e-08
WBGene00044475,3.460389e-08
WBGene00009593,3.460234e-08
WBGene00044544,3.4600628e-08
WBGene00015254,3.4597917e-08
WBGene00003451,3.459206e-08
WBGene00013328,3.4588247e-08
WBGene00199641,3.4573777e-08
WBGene00022562,3.456502e-08
WBGene00021285,3.4554986e-08
WBGene00019111,3.4541905e-08
WBGene00016696,3.4539802e-08
WBGene00017266,3.4538836e-08
WBGene00197487,3.4533116e-08
WBGene00017677,3.452719e-08
WBGene00021631,3.451126e-08
WBGene00005023,3.4508023e-08
WBGene00000720,3.4502495e-08
WBGene00235317,3.449706e-08
WBGene00003449,3.447637e-08
WBGene00044510,3.4475324e-08
WBGene00017402,3.4462676e-08
WBGene00011008,3.446e-08
WBGene00006175,3.4444003e-08
WBGene00017824,3.442796e-08
WBGene00014047,3.4422957e-08
WBGene00000746,3.4404884e-08
WBGene00000602,3.4388613e-08
WBGene00018062,3.4381546e-08
WBGene00011322,3.4376566e-08
WBGene00015891,3.435743e-08
WBGene00304202,3.4357218e-08
WBGene00017128,3.4351128e-08
WBGene00020700,3.4349046e-08
WBGene00010933,3.4339024e-08
WBGene00220259,3.4322177e-08
WBGene00197604,3.432067e-08
WBGene00018106,3.431333e-08
WBGene00000739,3.42942e-08
WBGene00014067,3.4280134e-08
WBGene00023427,3.42781e-08
WBGene00005199,3.4262175e-08
WBGene00017613,3.426008e-08
WBGene00012849,3.4251457e-08
WBGene00000627,3.424204e-08
WBGene00012201,3.4239317e-08
WBGene00017366,3.422175e-08
WBGene00000027,3.419993e-08
WBGene00013116,3.4197225e-08
WBGene00010378,3.4187785e-08
WBGene00007340,3.4173794e-08
WBGene00006552,3.4172842e-08
WBGene00010944,3.4166465e-08
WBGene00014914,3.416399e-08
WBGene00022632,3.4163868e-08
WBGene00005311,3.4153675e-08
WBGene00014698,3.4150364e-08
WBGene00012177,3.4126636e-08
WBGene00198234,3.4109696e-08
WBGene00009903,3.4094217e-08
WBGene00009536,3.4090416e-08
WBGene00044534,3.4087424e-08
WBGene00008897,3.4065554e-08
WBGene00022653,3.406062e-08
WBGene00014941,3.4046217e-08
WBGene00008045,3.4021962e-08
WBGene00012304,3.401981e-08
WBGene00020616,3.4018115e-08
WBGene00009446,3.4017404e-08
WBGene00022222,3.400753e-08
WBGene00003769,3.4005357e-08
WBGene00219444,3.3986705e-08
WBGene00017146,3.397482e-08
WBGene00010789,3.397258e-08
WBGene00003752,3.3953626e-08
WBGene00015050,3.3952634e-08
WBGene00010455,3.3915974e-08
WBGene00019016,3.3910965e-08
WBGene00196300,3.387313e-08
WBGene00018122,3.3867682e-08
WBGene00219849,3.3856125e-08
WBGene00016160,3.3842415e-08
WBGene00021865,3.3820367e-08
WBGene00019094,3.381607e-08
WBGene00003696,3.3813638e-08
WBGene00198472,3.3810547e-08
WBGene00219689,3.3788595e-08
WBGene00017051,3.3782317e-08
WBGene00018196,3.378166e-08
WBGene00016894,3.3770068e-08
WBGene00019445,3.3751203e-08
WBGene00008410,3.3738495e-08
WBGene00009537,3.3732505e-08
WBGene00198529,3.3714006e-08
WBGene00007351,3.3714002e-08
WBGene00219725,3.3704936e-08
WBGene00003114,3.3698722e-08
WBGene00008209,3.3683303e-08
WBGene00005273,3.3663692e-08
WBGene00007480,3.3662282e-08
WBGene00003448,3.366036e-08
WBGene00017006,3.3655905e-08
WBGene00015937,3.3652977e-08
WBGene00006928,3.3649044e-08
WBGene00009031,3.363154e-08
WBGene00013590,3.3619745e-08
WBGene00017305,3.3613325e-08
WBGene00008193,3.3600497e-08
WBGene00005276,3.3577134e-08
WBGene00271652,3.3569087e-08
WBGene00007726,3.3568064e-08
WBGene00006083,3.3565293e-08
WBGene00017718,3.3564113e-08
WBGene00012183,3.3547284e-08
WBGene00304201,3.3534597e-08
WBGene00023382,3.350025e-08
WBGene00009679,3.3499905e-08
WBGene00010982,3.3488394e-08
WBGene00013763,3.3484316e-08
WBGene00013497,3.3483584e-08
WBGene00006137,3.3472645e-08
WBGene00003119,3.3469135e-08
WBGene00014722,3.346887e-08
WBGene00016327,3.3462438e-08
WBGene00007559,3.3427288e-08
WBGene00021158,3.341812e-08
WBGene00006678,3.341014e-08
WBGene00045373,3.3407858e-08
WBGene00021793,3.3394898e-08
WBGene00021006,3.3391252e-08
WBGene00022219,3.3388236e-08
WBGene00018141,3.3383298e-08
WBGene00197889,3.3366707e-08
WBGene00017334,3.335882e-08
WBGene00018600,3.335282e-08
WBGene00044169,3.3343078e-08
WBGene00004084,3.3337717e-08
WBGene00219731,3.332017e-08
WBGene00004127,3.331957e-08
WBGene00010633,3.3308773e-08
WBGene00013762,3.3308066e-08
WBGene00015624,3.3293567e-08
WBGene00194940,3.325211e-08
WBGene00015650,3.324765e-08
WBGene00001071,3.3245335e-08
WBGene00018326,3.3244817e-08
WBGene00020563,3.3239793e-08
WBGene00202317,3.322874e-08
WBGene00050967,3.3201157e-08
WBGene00010728,3.3188815e-08
WBGene00194702,3.3187035e-08
WBGene00009930,3.318435e-08
WBGene00006955,3.3181404e-08
WBGene00000982,3.3169382e-08
WBGene00014155,3.3167105e-08
WBGene00008847,3.315544e-08
WBGene00017278,3.312726e-08
WBGene00020223,3.3124522e-08
WBGene00002988,3.3122966e-08
WBGene00021995,3.3094707e-08
WBGene00011310,3.3093958e-08
WBGene00007808,3.3083943e-08
WBGene00012443,3.307968e-08
WBGene00022506,3.302971e-08
WBGene00017323,3.298796e-08
WBGene00219669,3.2982953e-08
WBGene00016262,3.296199e-08
WBGene00219723,3.2954755e-08
WBGene00197471,3.2941475e-08
WBGene00005012,3.2933258e-08
WBGene00044702,3.29325e-08
WBGene00008084,3.2928938e-08
WBGene00002033,3.29255e-08
WBGene00004964,3.2920568e-08
WBGene00012592,3.2918113e-08
WBGene00004102,3.2909437e-08
WBGene00007903,3.2904477e-08
WBGene00010331,3.290189e-08
WBGene00045193,3.2900004e-08
WBGene00012712,3.2890966e-08
WBGene00015791,3.2888074e-08
WBGene00019843,3.288363e-08
WBGene00016578,3.286911e-08
WBGene00003429,3.2867415e-08
WBGene00004037,3.286466e-08
WBGene00011682,3.2860434e-08
WBGene00015578,3.2849943e-08
WBGene00010241,3.2843726e-08
WBGene00000429,3.2841942e-08
WBGene00019659,3.2840656e-08
WBGene00016101,3.2831466e-08
WBGene00003482,3.278668e-08
WBGene00023459,3.2785596e-08
WBGene00200741,3.2757594e-08
WBGene00001775,3.2740807e-08
WBGene00019359,3.2729474e-08
WBGene00004901,3.2728103e-08
WBGene00003750,3.27145e-08
WBGene00199005,3.271032e-08
WBGene00199530,3.2702854e-08
WBGene00012440,3.2701315e-08
WBGene00010434,3.269953e-08
WBGene00004092,3.2689577e-08
WBGene00016916,3.268015e-08
WBGene00303362,3.2677473e-08
WBGene00013508,3.2667877e-08
WBGene00001919,3.264317e-08
WBGene00013832,3.2637338e-08
WBGene00219676,3.262372e-08
WBGene00196859,3.2619475e-08
WBGene00018495,3.260654e-08
WBGene00219633,3.260636e-08
WBGene00044384,3.2604618e-08
WBGene00044603,3.260126e-08
WBGene00010041,3.258449e-08
WBGene00015292,3.257943e-08
WBGene00018134,3.2575517e-08
WBGene00020243,3.257157e-08
WBGene00013417,3.256946e-08
WBGene00021948,3.2545117e-08
WBGene00001555,3.2539837e-08
WBGene00019216,3.253767e-08
WBGene00008803,3.2531783e-08
WBGene00220058,3.2528447e-08
WBGene00016436,3.2520166e-08
WBGene00010675,3.25171e-08
WBGene00003888,3.2515825e-08
WBGene00013648,3.2506694e-08
WBGene00200583,3.2502037e-08
WBGene00012330,3.248165e-08
WBGene00045177,3.2479285e-08
WBGene00015760,3.2460044e-08
WBGene00020065,3.245409e-08
WBGene00006654,3.2425735e-08
WBGene00009096,3.2420463e-08
WBGene00020977,3.2418342e-08
WBGene00019534,3.239999e-08
WBGene00020584,3.239009e-08
WBGene00023226,3.2385056e-08
WBGene00001609,3.2384673e-08
WBGene00017394,3.238066e-08
WBGene00022213,3.2366845e-08
WBGene00199657,3.2361665e-08
WBGene00044003,3.2361385e-08
WBGene00200882,3.2360024e-08
WBGene00017970,3.2356628e-08
WBGene00000069,3.2356258e-08
WBGene00019561,3.2352506e-08
WBGene00010255,3.2346854e-08
WBGene00200555,3.2332476e-08
WBGene00019963,3.2330835e-08
WBGene00014977,3.2322827e-08
WBGene00077684,3.2322593e-08
WBGene00012416,3.232106e-08
WBGene00050941,3.2302044e-08
WBGene00003468,3.228532e-08
WBGene00016196,3.2270062e-08
WBGene00000639,3.2258683e-08
WBGene00007741,3.2250338e-08
WBGene00019449,3.2247275e-08
WBGene00077508,3.224389e-08
WBGene00011055,3.2237843e-08
WBGene00199542,3.2223898e-08
WBGene00021364,3.2223607e-08
WBGene00007538,3.221476e-08
WBGene00016546,3.220796e-08
WBGene00004976,3.2183216e-08
WBGene00219582,3.2155935e-08
WBGene00197285,3.21468e-08
WBGene00194645,3.212405e-08
WBGene00010630,3.211788e-08
WBGene00007990,3.2117324e-08
WBGene00005517,3.2098544e-08
WBGene00006310,3.2085424e-08
WBGene00001839,3.2084944e-08
WBGene00021908,3.2052267e-08
WBGene00197301,3.2023728e-08
WBGene00020895,3.2002923e-08
WBGene00199451,3.1996226e-08
WBGene00019372,3.1981326e-08
WBGene00015136,3.1963214e-08
WBGene00016848,3.1951846e-08
WBGene00022795,3.1942236e-08
WBGene00219909,3.1940697e-08
WBGene00017941,3.1935784e-08
WBGene00044374,3.19184e-08
WBGene00001448,3.1917477e-08
WBGene00022467,3.1910186e-08
WBGene00013390,3.1900434e-08
WBGene00008762,3.1896104e-08
WBGene00195309,3.1895127e-08
WBGene00009858,3.1868055e-08
WBGene00019630,3.1858235e-08
WBGene00194921,3.1853425e-08
WBGene00005278,3.1833572e-08
WBGene00044298,3.1809602e-08
WBGene00199923,3.1807822e-08
WBGene00016789,3.180388e-08
WBGene00077620,3.1803644e-08
WBGene00022103,3.179329e-08
WBGene00016247,3.1736572e-08
WBGene00198849,3.1734753e-08
WBGene00022011,3.1731286e-08
WBGene00019908,3.1720713e-08
WBGene00022767,3.171241e-08
WBGene00017215,3.171077e-08
WBGene00012776,3.1702847e-08
WBGene00019171,3.169313e-08
WBGene00001950,3.1692576e-08
WBGene00021587,3.1678205e-08
WBGene00003622,3.1636713e-08
WBGene00016422,3.1632894e-08
WBGene00044756,3.1632766e-08
WBGene00195226,3.1626755e-08
WBGene00001876,3.161856e-08
WBGene00000019,3.1586854e-08
WBGene00235365,3.1584836e-08
WBGene00009680,3.157436e-08
WBGene00019828,3.1569513e-08
WBGene00194725,3.1560447e-08
WBGene00003106,3.153293e-08
WBGene00010927,3.1521324e-08
WBGene00016805,3.151674e-08
WBGene00011692,3.1482067e-08
WBGene00007505,3.1481402e-08
WBGene00018251,3.1477125e-08
WBGene00008580,3.1448664e-08
WBGene00200399,3.1441648e-08
WBGene00198297,3.1438997e-08
WBGene00196834,3.1432258e-08
WBGene00001020,3.139081e-08
WBGene00012300,3.1390368e-08
WBGene00004155,3.1383184e-08
WBGene00017243,3.137453e-08
WBGene00007560,3.136283e-08
WBGene00050898,3.1355434e-08
