Motif,Gene,partial_spearman_r,p,q_bh,n_rows
"(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00045517,-0.3346301168712973,0.0117089393350992,0.9597642532275862,60
"(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00020847,0.334629690892284,0.0117090527165509,0.9783272525763452,60
"(0, 2)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00195533,0.3346205378527576,0.0117114891800322,0.9987980462278494,60
"(0, 1)_(0, 2)_(1, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00013446,0.3345995873556777,0.0117170676742403,0.9566250164925316,60
"(0, 1)_(0, 2)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00009358,0.3345794166689172,0.011722440692174,0.9989924636987888,60
"(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00017605,-0.334561328223315,0.0117272608539502,0.9969905155981764,60
"(0, 0)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00000793,0.3345560141268429,0.0117286772651498,0.9936568818553052,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00009720,0.3345502266054598,0.0117302200300536,0.9767726574101516,60
"(0, 0)_(0, 1)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00009200,0.3345458745576304,0.0117313802596306,0.985847013023267,60
"(0, 1)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00019276,-0.3345376029496665,0.0117335856928516,0.9982802886503936,60
"(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00016857,0.3345372675639912,0.0117336751232343,0.9997635227784126,60
"(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00014294,0.3345277528295738,0.0117362124660481,0.999723632090182,60
"(0, 0)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00008079,0.3345215575032858,0.0117378648595629,0.9947437458292951,60
"(0, 0)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00021036,0.3345202001757602,0.0117382269075001,0.97040145522059,60
"(0, 0)_(0, 2)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00044244,0.3345130187151598,0.0117401426208282,0.9905127722296658,60
"(0, 0)_(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan",WBGene00017807,0.3345103816052259,0.0117408461591085,0.9942879735026908,60
"(0, 2)_(1, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00044253,-0.3344774657153166,0.0117496306442164,0.9662100333462044,60
"(0, 0)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00021657,-0.3344719963421786,0.0117510908413685,0.9963398391588392,60
"(0, 2)_(1, 1)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00009982,-0.3344629154250474,0.0117535155833459,0.9702040606646612,60
"(0, 1)_(0, 2)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00012167,-0.3344468706135313,0.0117578008443752,0.9990762345431078,60
"(0, 1)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00005689,0.3344431354091915,0.0117587986389377,0.9090277685466546,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00013277,0.3344362055177779,0.01176065003163,0.969574193497882,60
"(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00003965,-0.3344126752188195,0.0117669382711437,0.9828632437189168,60
"(0, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00016378,-0.3344095376953688,0.0117677769621558,0.9999592657400592,60
"(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan",WBGene00044394,0.3343945350694324,0.0117717880244994,0.9968545344451598,60
"(1, 0)_(1, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00023462,0.3343677788550472,0.0117789444198679,0.9940434696529148,60
"(0, 1)_(2, 0)_nan_nan_nan_nan_nan_nan_nan",WBGene00008403,0.3343655618213841,0.0117795375706468,0.9669216862947744,60
"(0, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00001517,-0.3343589035825573,0.0117813190874112,0.9999592657400592,60
"(0, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00005702,-0.3343277356912949,0.0117896616361509,0.9397057455156193,60
"(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00022531,0.3343194431034604,0.0117918821277037,0.998966431345524,60
"(0, 0)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00003035,0.3343162581179382,0.0117927350614308,0.9922398167594596,60
"(0, 1)_(0, 2)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00009483,0.3343110088463462,0.0117941409235016,0.9990762345431078,60
"(0, 0)_(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00008639,-0.3343025899612485,0.0117963959743631,0.9998412882199622,60
"(0, 0)_(0, 1)_(0, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00020040,-0.3342941600933147,0.0117986543393585,0.988243706037686,60
"(0, 1)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00009635,-0.3342929487439856,0.0117989788909459,0.9090277685466546,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan",WBGene00008364,0.3342891438080582,0.0117999983810152,0.9952923600317356,60
"(0, 2)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00005049,-0.3342841920231902,0.0118013252701332,0.9863547637722446,60
"(0, 0)_(0, 1)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan",WBGene00008642,-0.3342618452737894,0.0118073149447213,0.9999783564679244,60
"(0, 0)_(0, 1)_(0, 2)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00044006,-0.3342575952072437,0.0118084544008592,0.998042840339399,60
"(0, 2)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00005134,0.334254867940003,0.0118091856396554,0.9913305576451747,60
"(0, 0)_(0, 1)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00010982,0.3342477463025891,0.0118110952872754,0.999826427071518,60
"(0, 0)_(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00007158,-0.3342446259177011,0.0118119320938057,0.9964394649710036,60
"(0, 0)_(1, 0)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00015230,-0.3342207797159329,0.0118183287158005,0.96288646096221,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan",WBGene00020911,0.3342031436030114,0.011823061433279,0.957202567319795,60
"(0, 0)_(0, 1)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00008750,0.3342005506879632,0.0118237573895196,0.965668816826875,60
"(0, 1)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00021467,0.3341816199405085,0.011828839602295,0.955888462686942,60
"(0, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00200170,-0.3341789474793397,0.0118295572119149,0.9999592657400592,60
"(0, 0)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00018018,-0.3341700672547479,0.0118319420004323,0.9954452164059384,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan",WBGene00022248,0.3341615052995658,0.0118342417098352,0.9576236039728708,60
"(0, 0)_(1, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00001178,0.3341561245459999,0.0118356871573774,0.9786019459560916,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan",WBGene00015778,0.3341516850058658,0.0118368798785546,0.9658924202451608,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00013673,0.3341472927622669,0.0118380599950326,0.9986282222448916,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00010432,0.3341450036942625,0.0118386750664257,0.9767726574101516,60
"(0, 0)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00003402,0.3340901509096461,0.0118534222204018,0.9744038804109904,60
"(0, 1)_(0, 2)_(1, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00020258,-0.3340893450791429,0.0118536389856123,0.9566250164925316,60
"(0, 0)_(0, 1)_(0, 2)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00003966,0.3340887822121374,0.0118537903966314,0.998042840339399,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan",WBGene00015305,-0.3340700863766762,0.0118588205166627,0.9955457819977472,60
"(0, 1)_(1, 0)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00021784,-0.3340491945437183,0.0118644436464625,0.9820639763563648,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00004424,-0.3340330165268346,0.0118687996100128,0.9988544137963956,60
"(0, 1)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00014141,0.3340303159586,0.0118695268776397,0.9606788338391036,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00005734,0.3340224063504287,0.0118716571695393,0.9996466654341052,60
"(0, 0)_(0, 1)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00004227,-0.334021232378305,0.011871973383102,0.98818311268131,60
"(1, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00016155,0.3339947233920707,0.0118791156052155,0.965983278261438,60
"(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00004925,-0.3339815364704582,0.011882669889494,0.97406313938372,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",pearson_r_strict,-0.3339465846811674,0.0118920949139151,0.9977838681692608,60
"(0, 0)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00012689,-0.3339317799999934,0.0118960890540704,0.9963398391588392,60
"(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00009057,-0.3339238618551173,0.0118982257568627,0.9195980078893834,60
"(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan",WBGene00269338,-0.3339181161403081,0.0118997764387914,0.962044451543092,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00008683,-0.3339109935495042,0.0119016989605482,0.999895961343197,60
"(0, 0)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00009617,-0.3338891779908853,0.0119075890570207,0.9984150280110788,60
"(1, 0)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00008737,0.3338824274014823,0.0119094121926328,0.9485362226620292,60
"(0, 1)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00009128,-0.3338802534461218,0.0119099993652187,0.972259560809596,60
"(0, 1)_(1, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00018370,0.3338801188564275,0.0119100357179252,0.9809773116994376,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan",WBGene00001957,0.3338720143639256,0.0119122249193788,0.991948020486907,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00019975,-0.3338515015008854,0.0119177674436727,0.9766195709473482,60
"(0, 0)_(0, 1)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00008492,0.3338428153740852,0.0119201150829621,0.98818311268131,60
"(0, 0)_(0, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00000380,0.3338327499914713,0.0119228359984028,0.8857518104119446,60
"(0, 1)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00017151,-0.3338315069759551,0.0119231720525662,0.9877447921489344,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan",WBGene00005100,-0.3338312607000332,0.0119232386352048,0.9621095120410476,60
"(0, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00013894,0.33382974213071,0.0119236491994807,0.8923859567195572,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00005066,0.3338260804455707,0.0119246392321115,0.969574193497882,60
"(0, 2)_(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00022030,0.3338254900926989,0.0119247988561262,0.9988480685748506,60
"(0, 0)_(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00196303,0.3338020216404718,0.0119311459228015,0.9998412882199622,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan",WBGene00017301,0.3337975615311222,0.0119323524929763,0.9955457819977472,60
"(0, 1)_(0, 2)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00007420,-0.3337963443958498,0.0119326817765064,0.9989924636987888,60
"(0, 1)_(0, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00003633,0.3337773671321378,0.011937816894333,0.9517986497113724,60
"(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00007809,-0.3337754635081499,0.0119383321070252,0.9985256404675372,60
"(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00020003,-0.3337588475482159,0.0119428300026176,0.9828456649817876,60
"(0, 1)_(0, 2)_(1, 0)_nan_nan_nan_nan_nan_nan",WBGene00011472,-0.3337560967033683,0.0119435747897532,0.9932436556571868,60
"(0, 2)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00200809,-0.3337408833412255,0.0119476945074979,0.9913305576451747,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 1)_nan_nan_nan_nan",WBGene00007455,0.3337382193987228,0.0119484160184373,0.9992438219474894,60
"(0, 0)_(0, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00019773,-0.3337232778409291,0.0119524635348082,0.9745473637444514,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00000660,-0.3337104550206805,0.0119559380484879,0.9977838681692608,60
"(0, 0)_(0, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00021490,0.3337094469050227,0.0119562112477233,0.9745473637444514,60
"(0, 2)_(1, 1)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00012585,0.333708301370444,0.0119565216939995,0.9702040606646612,60
"(0, 0)_(0, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00015484,0.3337019314342926,0.0119582481089929,0.8987207519543295,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00010780,-0.3336910298140555,0.0119612032241154,0.980460358782968,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan",WBGene00197455,0.3336900582004037,0.011961466631112,0.9895511881282592,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00002269,0.3336893681311013,0.0119616537137358,0.9991199248843352,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 2)_nan_nan_nan_nan",WBGene00013034,0.3336870901585073,0.0119622713059655,0.966867188474054,60
"(1, 0)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00200756,0.3336837608435669,0.0119631739821467,0.9721240815033024,60
"(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00019892,-0.3336760745151933,0.0119652581982321,0.9978368224694052,60
"(0, 0)_(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00005691,0.3336614935828291,0.011969212806898,0.9998412882199622,60
"(0, 1)_(0, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00005346,-0.3336533846102584,0.0119714125919429,0.999245427018068,60
"(0, 1)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00003704,-0.3336503467299303,0.0119722367914148,0.9972667431885552,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan",WBGene00022073,0.3336473910281385,0.0119730387421584,0.9772437359446708,60
"(0, 0)_(0, 1)_(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00013737,-0.3336417392712701,0.0119745723242925,0.962165361078436,60
"(0, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00012054,0.3336408470256946,0.0119748144471074,0.9993434515164532,60
"(0, 0)_(0, 1)_(0, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00020573,0.3336359794363366,0.0119761354070918,0.9994790085666893,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00007180,0.3336341870801945,0.0119766218459608,0.9991199248843352,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00004816,-0.3336319496723068,0.011977229094123,0.9906229526772642,60
"(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00019037,0.3336318435104706,0.0119772579078476,0.9828456649817876,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00011074,0.3336215906427604,0.0119800409529592,0.969574193497882,60
"(0, 0)_(0, 2)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan",WBGene00020209,0.3336191852123357,0.0119806939652413,0.9991787620951772,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan",WBGene00020218,0.3336034926388917,0.0119849548465446,0.9931544267648138,60
"(0, 2)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00015133,0.3335992818999068,0.0119860983775659,0.994275007416882,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan",WBGene00011136,-0.3335978262239197,0.0119864937244905,0.9839276860676898,60
"(0, 1)_(0, 2)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00007858,0.3335872294598023,0.0119893720373584,0.9926659665221872,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00001086,-0.3335866754745857,0.011989522528234,0.9966016136864356,60
"(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00012855,0.333571932384319,0.0119935281077119,0.9597642532275862,60
"(0, 0)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00017556,0.3335718841888139,0.0119935412039346,0.909522890084826,60
"(0, 0)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00002002,-0.3335681475636609,0.0119945565990968,0.9984150280110788,60
"(0, 0)_(0, 1)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00007630,-0.3335614438999145,0.0119963784466182,0.98818311268131,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00022173,0.3335601306680272,0.0119967353701642,0.9977838681692608,60
"(1, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00011709,0.3335565402864621,0.0119977112473526,0.9944929056738336,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan",WBGene00175027,0.3335512360960205,0.0119991530684099,0.9839276860676898,60
"(0, 1)_(0, 2)_(1, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00020027,0.3335483551630848,0.0119999362457098,0.9826625599133264,60
"(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00016806,0.3335415298038067,0.0120017918851425,0.97406313938372,60
"(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00045390,0.3335230257763521,0.0120068238972589,0.9451263543701282,60
"(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00013071,-0.3335190222036951,0.0120079128737426,0.9783272525763452,60
"(0, 1)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00008427,0.3335150818428157,0.0120089847396226,0.9286909299545744,60
"(0, 1)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00004478,0.333510750546293,0.0120101630437902,0.9606788338391036,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00013679,0.333502960787543,0.0120122824532282,0.9986282222448916,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan",WBGene00045516,-0.3334914378124993,0.0120154181734519,0.9955457819977472,60
"(0, 2)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00016149,0.3334823756779715,0.0120178847261992,0.9955963340113329,60
"(0, 0)_(0, 1)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00003916,-0.3334703903183568,0.012021147599006,0.9985280693358634,60
"(0, 2)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00011822,0.3334648502537264,0.0120226560741327,0.9913305576451747,60
"(0, 1)_(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00001830,-0.3334415921170862,0.0120289906893993,0.9982457290236376,60
"(0, 1)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00202136,-0.3334264137341848,0.0120331262429613,0.955888462686942,60
"(0, 0)_(0, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00020553,0.3334262996939711,0.0120331573193786,0.9876957669351064,60
"(0, 0)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00021795,-0.333424706855434,0.0120335913815175,0.909522890084826,60
"(0, 2)_(1, 1)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00004896,-0.3334231683828761,0.0120340106412658,0.9702040606646612,60
"(0, 2)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00010849,0.3334201589459209,0.0120348308000281,0.9849344131871702,60
"(0, 2)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00001816,-0.3334197050975478,0.012034954491037,0.9863547637722446,60
"(0, 0)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00008512,0.3334110559286987,0.0120373119290526,0.9896365391399166,60
"(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00011883,0.3333901830943975,0.0120430027166553,0.97406313938372,60
"(0, 2)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00044768,-0.3333868764710558,0.0120439044499062,0.9849344131871702,60
"(0, 2)_(1, 0)_(1, 1)_nan_nan_nan_nan_nan_nan",WBGene00016946,-0.333374517144082,0.0120472754171166,0.9989688277303675,60
"(0, 0)_(0, 1)_(0, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00012753,-0.3333733269075171,0.0120476000932585,0.9761761188737582,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00007891,-0.333368516649559,0.012048912325994,0.980460358782968,60
"(1, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00021128,0.3333531762658985,0.0120530979870669,0.9944929056738336,60
"(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan",WBGene00019167,0.3333486908870813,0.0120543220702205,0.962044451543092,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00008585,0.3333480670183305,0.0120544923357219,0.9989838764968362,60
"(0, 1)_(1, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00009508,0.3333437033592724,0.012055683318167,0.997886697380203,60
"(0, 1)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00206385,0.3333386602214478,0.0120570598784021,0.972259560809596,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan",WBGene00000093,-0.3333299264551749,0.012059444142097,0.957202567319795,60
"(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00008031,-0.3333080725979863,0.012065411888222,0.983565175290319,60
"(0, 0)_(0, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00018619,-0.3333042609764845,0.0120664530079431,0.9366334775269288,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan",WBGene00021163,0.333296099645516,0.0120686824828447,0.9993042302639108,60
"(0, 1)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00003991,-0.3332942643013998,0.0120691839025818,0.9998226790465508,60
"(0, 0)_(0, 2)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00008955,0.3332870530717133,0.0120711541989218,0.9969343004736176,60
"(0, 0)_(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan",WBGene00194697,-0.3332845875001999,0.0120718279210217,0.9948741284745852,60
"(0, 1)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00008149,0.3332819030391512,0.01207256149193,0.992805740459374,60
"(0, 0)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00011952,-0.3332606723215778,0.0120783644697835,0.9922398167594596,60
"(0, 1)_(0, 2)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00022314,0.3332339217128683,0.0120856796162257,0.9926659665221872,60
"(0, 0)_(0, 1)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00022704,0.3332324658053465,0.0120860778540777,0.9217722719546344,60
