pre,post,gap_weight,chem_weight,functional_weight,uncertainty,data_sources
URAVR,DD1,,,-0.0036448291502892,,['funconn']
URAVR,DD2,,,,,[]
URAVR,DD3,,,,,[]
URAVR,DD4,,,,,[]
URAVR,DD5,,,,,[]
URAVR,DD6,,,,,[]
URAVR,DVA,,,,,[]
URAVR,DVB,,,,,[]
URAVR,DVC,,,,,[]
URAVR,FLPL,,,0.0378948934376239,,['funconn']
URAVR,FLPR,,,0.0352792032063007,,['funconn']
URAVR,HSNL,,,,,[]
URAVR,HSNR,,,,,[]
URAVR,I1L,,,-0.0034632526803761,,['funconn']
URAVR,I1R,,,,,[]
URAVR,I2L,,,,,[]
URAVR,I2R,,,0.0099324518814682,,['funconn']
URAVR,I3,,,-0.0247282236814498,,['funconn']
URAVR,I4,,,,,[]
URAVR,I5,,,,,[]
URAVR,I6,,,-0.0170863661915063,,['funconn']
URAVR,IL1DL,,,,,[]
URAVR,IL1DR,,,,,[]
URAVR,IL1L,,,,,[]
URAVR,IL1R,,1.1428571428571428,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URAVR,IL1VL,,,,,[]
URAVR,IL1VR,4.0,3.25,-0.0246528405696153,3.0102948360584216,"['cook2019', 'funconn', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
URAVR,IL2DL,,,,,[]
URAVR,IL2DR,,,,,[]
URAVR,IL2L,,,,,[]
URAVR,IL2R,,,,,[]
URAVR,IL2VL,,,,,[]
URAVR,IL2VR,,3.0,,,['cook2019']
URAVR,LUAL,,,,,[]
URAVR,LUAR,,,,,[]
URAVR,M1,,,-0.0013899272307753,,['funconn']
URAVR,M2L,,,,,[]
URAVR,M2R,,,,,[]
URAVR,M3L,,,0.0020738353487104,,['funconn']
URAVR,M3R,,,0.0122411856427788,,['funconn']
URAVR,M4,,,,,[]
URAVR,M5,,,,,[]
URAVR,MCL,,,,,[]
URAVR,MCR,,,,,[]
URAVR,MI,,,,,[]
URAVR,NSML,,,,,[]
URAVR,NSMR,,,,,[]
URAVR,OLLL,,,,,[]
URAVR,OLLR,,,,,[]
URAVR,OLQDL,,,,,[]
URAVR,OLQDR,,,,,[]
URAVR,OLQVL,,,,,[]
URAVR,OLQVR,,,,,[]
URAVR,PDA,,,,,[]
URAVR,PDB,,,,,[]
URAVR,PDEL,,,,,[]
URAVR,PDER,,,,,[]
URAVR,PHAL,,,,,[]
URAVR,PHAR,,,,,[]
URAVR,PHBL,,,,,[]
URAVR,PHBR,,,,,[]
URAVR,PHCL,,,,,[]
URAVR,PHCR,,,,,[]
URAVR,PLML,,,,,[]
URAVR,PLMR,,,,,[]
URAVR,PLNL,,,,,[]
URAVR,PLNR,,,,,[]
URAVR,PQR,,,,,[]
URAVR,PVCL,,,,,[]
URAVR,PVCR,,,,,[]
URAVR,PVDL,,,,,[]
URAVR,PVDR,,,,,[]
URAVR,PVM,,,,,[]
URAVR,PVNL,,,,,[]
URAVR,PVNR,,,,,[]
URAVR,PVPL,,,,,[]
URAVR,PVPR,,,,,[]
URAVR,PVQL,,,,,[]
URAVR,PVQR,,,,,[]
URAVR,PVR,,,,,[]
URAVR,PVT,,3.0,,,['cook2019']
URAVR,PVWL,,,,,[]
URAVR,PVWR,,,,,[]
URAVR,RIAL,,,,,[]
URAVR,RIAR,,,,,[]
URAVR,RIBL,,,-0.0165605880320072,,['funconn']
URAVR,RIBR,,,-0.0027102790772914,,['funconn']
URAVR,RICL,,,,,[]
URAVR,RICR,,,0.0896924808621406,,['funconn']
URAVR,RID,,,0.0037674263585358,,['funconn']
URAVR,RIFL,,,,,[]
URAVR,RIFR,,,,,[]
URAVR,RIGL,,,,,[]
URAVR,RIGR,,,0.0082747293636202,,['funconn']
URAVR,RIH,,1.0,,,['cook2019']
URAVR,RIML,,,0.0507281497120857,,['funconn']
URAVR,RIMR,,,0.0153702115640044,,['funconn']
URAVR,RIPL,,,-0.0060178400017321,,['funconn']
URAVR,RIPR,,4.25,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URAVR,RIR,,,,,[]
URAVR,RIS,,,-0.029627401381731,,['funconn']
URAVR,RIVL,,,,,[]
URAVR,RIVR,,,,,[]
URAVR,RMDDL,,,,,[]
URAVR,RMDDR,,1.0,,,['cook2019']
URAVR,RMDL,,,,,[]
URAVR,RMDR,,,,,[]
URAVR,RMDVL,,1.0,0.0306436941027641,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole']"
URAVR,RMDVR,,,0.0167083963751792,,['funconn']
URAVR,RMED,,,,,[]
URAVR,RMEL,,1.3333333333333333,-0.031863760203123,,"['cook2019', 'funconn', 'white1986_jsh', 'witvliet2020_7']"
URAVR,RMER,,2.5,-0.0066903103142976,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URAVR,RMEV,,2.0,-0.0383301004767417,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URAVR,RMFL,,,0.0262182094156742,,['funconn']
URAVR,RMFR,,,-0.0050612827762961,,['funconn']
URAVR,RMGL,,,0.0737462416291236,,['funconn']
URAVR,RMGR,,,,,[]
URAVR,RMHL,,,,,[]
URAVR,RMHR,,,,,[]
URAVR,SAADL,,,,,[]
URAVR,SAADR,,,-0.0073991706594824,,['funconn']
URAVR,SAAVL,,,,,[]
URAVR,SAAVR,,,,,[]
URAVR,SABD,,,,,[]
URAVR,SABVL,,,,,[]
URAVR,SABVR,,,,,[]
URAVR,SDQL,,,,,[]
URAVR,SDQR,,,,,[]
URAVR,SIADL,,,,,[]
URAVR,SIADR,,,,,[]
URAVR,SIAVL,,,,,[]
URAVR,SIAVR,,,,,[]
URAVR,SIBDL,,,,,[]
URAVR,SIBDR,,,,,[]
URAVR,SIBVL,,,,,[]
URAVR,SIBVR,,,,,[]
URAVR,SMBDL,,,,,[]
URAVR,SMBDR,,,,,[]
URAVR,SMBVL,,,0.049706257879734,,['funconn']
URAVR,SMBVR,,,,,[]
URAVR,SMDDL,,,-0.0095831649377942,,['funconn']
URAVR,SMDDR,,,,,[]
URAVR,SMDVL,,,,,[]
URAVR,SMDVR,,,0.0253058969974517,,['funconn']
URAVR,URADL,,,,,[]
URAVR,URADR,,,0.094771571457386,,['funconn']
URAVR,URAVL,,,-0.0485797598958015,,['funconn']
URAVR,URBL,,,0.0184911657124757,,['funconn']
URAVR,URBR,,,-0.0320616737008094,,['funconn']
URAVR,URXL,,,-0.0409385897219181,,['funconn']
URAVR,URXR,,,0.0158680342137813,,['funconn']
URAVR,URYDL,,,,,[]
URAVR,URYDR,,,0.0558747127652168,,['funconn']
URAVR,URYVL,,,-0.0139180645346641,,['funconn']
URAVR,URYVR,,1.0,-0.0527999140322208,,"['cook2019', 'funconn']"
URAVR,VA1,,,,,[]
URAVR,VA10,,,,,[]
URAVR,VA11,,,,,[]
URAVR,VA12,,,,,[]
URAVR,VA2,,,,,[]
URAVR,VA3,,,,,[]
URAVR,VA4,,,,,[]
URAVR,VA5,,,,,[]
URAVR,VA6,,,,,[]
URAVR,VA7,,,,,[]
URAVR,VA8,,,,,[]
URAVR,VA9,,,,,[]
URAVR,VB1,,,0.0874174013733863,,['funconn']
URAVR,VB10,,,,,[]
URAVR,VB11,,,,,[]
URAVR,VB2,,,-0.0241404231637716,,['funconn']
URAVR,VB3,,,,,[]
URAVR,VB4,,,,,[]
URAVR,VB5,,,,,[]
URAVR,VB6,,,,,[]
URAVR,VB7,,,,,[]
URAVR,VB8,,,,,[]
URAVR,VB9,,,,,[]
URAVR,VC1,,,,,[]
URAVR,VC2,,,,,[]
URAVR,VC3,,,,,[]
URAVR,VC4,,,,,[]
URAVR,VC5,,,,,[]
URAVR,VC6,,,,,[]
URAVR,VD1,,,,,[]
URAVR,VD10,,,,,[]
URAVR,VD11,,,,,[]
URAVR,VD12,,,,,[]
URAVR,VD13,,,,,[]
URAVR,VD2,,,,,[]
URAVR,VD3,,,,,[]
URAVR,VD4,,,,,[]
URAVR,VD5,,,,,[]
URAVR,VD6,,,,,[]
URAVR,VD7,,,,,[]
URAVR,VD8,,,,,[]
URAVR,VD9,,,,,[]
URBL,ADAL,,3.5,,,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
URBL,ADAR,,,,,[]
URBL,ADEL,,1.0,,,"['witvliet2020_7', 'witvliet2020_8']"
URBL,ADER,,,,,[]
URBL,ADFL,1.0,,,,['cook2019']
URBL,ADFR,,,,,[]
URBL,ADLL,,,0.0454575419425964,,['funconn']
URBL,ADLR,,,-0.0291428565979003,,['funconn']
URBL,AFDL,9.0,,,,['cook2019']
URBL,AFDR,,,,,[]
URBL,AIAL,,,,,[]
URBL,AIAR,,,,,[]
URBL,AIBL,,,,,[]
URBL,AIBR,,,,,[]
URBL,AIML,,,,,[]
URBL,AIMR,,,-0.0857120603322982,,['funconn']
URBL,AINL,,,0.0475996658205986,,['funconn']
URBL,AINR,,,,,[]
URBL,AIYL,,,0.06354820728302,,['funconn']
URBL,AIYR,,,,,[]
URBL,AIZL,,,0.0005450839526019,,['funconn']
URBL,AIZR,,,0.0086735254153609,,['funconn']
URBL,ALA,,,-0.0067357402294874,,['funconn']
URBL,ALML,,,,,[]
URBL,ALMR,,,,,[]
URBL,ALNL,,,,,[]
URBL,ALNR,,,,,[]
URBL,AQR,,,,,[]
URBL,AS1,,,,,[]
URBL,AS10,,,,,[]
URBL,AS11,,,,,[]
URBL,AS2,,,,,[]
URBL,AS3,,,,,[]
URBL,AS4,,,,,[]
URBL,AS5,,,,,[]
URBL,AS6,,,,,[]
URBL,AS7,,,,,[]
URBL,AS8,,,,,[]
URBL,AS9,,,,,[]
URBL,ASEL,,,0.041168462485075,,['funconn']
URBL,ASER,,,0.1248169913887977,,['funconn']
URBL,ASGL,,,0.079087808728218,,['funconn']
URBL,ASGR,,,,,[]
URBL,ASHL,,,0.0091840103268623,,['funconn']
URBL,ASHR,,,0.0032296117860823,,['funconn']
URBL,ASIL,,,,,[]
URBL,ASIR,,,0.068788930773735,,['funconn']
URBL,ASJL,,,,,[]
URBL,ASJR,,,,,[]
URBL,ASKL,,,-0.0202613454312086,,['funconn']
URBL,ASKR,,,,,[]
URBL,AUAL,,,0.011781770735979,,['funconn']
URBL,AUAR,,,0.0738753452897071,,['funconn']
URBL,AVAL,,,-0.0943203344941139,,['funconn']
URBL,AVAR,,,,,[]
URBL,AVBL,,1.3333333333333333,,,"['cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URBL,AVBR,,,0.0322899967432022,,['funconn']
URBL,AVDL,,1.0,0.0258039254695177,,"['funconn', 'witvliet2020_8']"
URBL,AVDR,,1.0,-0.0326828211545944,,"['funconn', 'witvliet2020_7']"
URBL,AVEL,,1.0,-0.005869441665709,,"['funconn', 'witvliet2020_7']"
URBL,AVER,,,-0.0196251645684242,,['funconn']
URBL,AVFL,,,,,[]
URBL,AVFR,,,,,[]
URBL,AVG,,,0.0003818869590759,,['funconn']
URBL,AVHL,,,,,[]
URBL,AVHR,,,0.0180205572396516,,['funconn']
URBL,AVJL,,,0.0085812425240874,,['funconn']
URBL,AVJR,,,0.0376483350992202,,['funconn']
URBL,AVKL,,,,,[]
URBL,AVKR,,,-0.0216784793883562,,['funconn']
URBL,AVL,,,,,[]
URBL,AVM,,,,,[]
URBL,AWAL,,,,,[]
URBL,AWAR,,,,,[]
URBL,AWBL,,,-0.0139200557023286,,['funconn']
URBL,AWBR,,,-0.0114487279206514,,['funconn']
URBL,AWCL,,,0.0081092761829495,,['funconn']
URBL,AWCR,,,,,[]
URBL,BAGL,,,0.0163713358342647,,['funconn']
URBL,BAGR,,,,,[]
URBL,BDUL,,,,,[]
URBL,BDUR,,,,,[]
URBL,CEPDL,,1.5714285714285714,,,"['cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URBL,CEPDR,,,-0.0072467131540179,,['funconn']
URBL,CEPVL,,2.0,-0.0592826381325721,,"['funconn', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
URBL,CEPVR,,,-0.0003630568971857,,['funconn']
URBL,DA1,,,-0.04311478510499,,['funconn']
URBL,DA2,,,,,[]
URBL,DA3,,,,,[]
URBL,DA4,,,,,[]
URBL,DA5,,,,,[]
URBL,DA6,,,,,[]
URBL,DA7,,,,,[]
URBL,DA8,,,,,[]
URBL,DA9,,,,,[]
URBL,DB1,,,,,[]
URBL,DB2,,,-0.0128722665831446,,['funconn']
URBL,DB3,,,,,[]
URBL,DB4,,,,,[]
URBL,DB5,,,,,[]
URBL,DB6,,,,,[]
URBL,DB7,,,,,[]
URBL,DD1,,,,,[]
URBL,DD2,,,,,[]
URBL,DD3,,,,,[]
URBL,DD4,,,,,[]
URBL,DD5,,,,,[]
URBL,DD6,,,,,[]
URBL,DVA,,,,,[]
URBL,DVB,,,,,[]
URBL,DVC,,,,,[]
URBL,FLPL,,,0.0265756286680698,,['funconn']
URBL,FLPR,,,,,[]
URBL,HSNL,,,,,[]
URBL,HSNR,,,,,[]
URBL,I1L,,,,,[]
URBL,I1R,,,,,[]
URBL,I2L,,,0.036005362868309,,['funconn']
URBL,I2R,,,,,[]
URBL,I3,,,,,[]
URBL,I4,,,,,[]
URBL,I5,,,,,[]
URBL,I6,,,,,[]
URBL,IL1DL,,,0.0505960695445537,,['funconn']
URBL,IL1DR,,,0.1038847267627716,,['funconn']
URBL,IL1L,2.0,2.375,,2.6598578439458,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URBL,IL1R,,,,,[]
URBL,IL1VL,,,,,[]
URBL,IL1VR,,,,,[]
URBL,IL2DL,,,,,[]
URBL,IL2DR,,,,,[]
URBL,IL2L,4.0,,,,['cook2019']
URBL,IL2R,,,0.0123959351330995,,['funconn']
URBL,IL2VL,,,,,[]
URBL,IL2VR,,,,,[]
URBL,LUAL,,,,,[]
URBL,LUAR,,,,,[]
URBL,M1,,,-0.003963925410062,,['funconn']
URBL,M2L,,,0.0109322005882859,,['funconn']
URBL,M2R,,,0.0614282004535198,,['funconn']
URBL,M3L,,,,,[]
URBL,M3R,,,,,[]
URBL,M4,,,,,[]
URBL,M5,,,0.0194350741803646,,['funconn']
URBL,MCL,,,-0.0105504216626286,,['funconn']
URBL,MCR,,,,,[]
URBL,MI,,,,,[]
URBL,NSML,,,,,[]
URBL,NSMR,,,,,[]
URBL,OLLL,,1.0,0.0739573538303375,,"['cook2019', 'funconn', 'white1986_jsh', 'witvliet2020_8']"
URBL,OLLR,,,0.0629012957215309,,['funconn']
URBL,OLQDL,2.0,1.0,0.0241542439907789,0.0816496580927725,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URBL,OLQDR,,,-0.0065996656194329,,['funconn']
URBL,OLQVL,1.5,,,,"['chklovskii', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URBL,OLQVR,,,,,[]
URBL,PDA,,,,,[]
URBL,PDB,,,,,[]
URBL,PDEL,,,,,[]
URBL,PDER,,,,,[]
URBL,PHAL,,,,,[]
URBL,PHAR,,,,,[]
URBL,PHBL,,,,,[]
URBL,PHBR,,,,,[]
URBL,PHCL,,,,,[]
URBL,PHCR,,,,,[]
URBL,PLML,,,,,[]
URBL,PLMR,,,,,[]
URBL,PLNL,,,,,[]
URBL,PLNR,,,,,[]
URBL,PQR,,,,,[]
URBL,PVCL,,,,,[]
URBL,PVCR,,,,,[]
URBL,PVDL,,,,,[]
URBL,PVDR,,,,,[]
URBL,PVM,,,,,[]
URBL,PVNL,,,,,[]
URBL,PVNR,,,,,[]
URBL,PVPL,,,,,[]
URBL,PVPR,,,,,[]
URBL,PVQL,,,,,[]
URBL,PVQR,,,,,[]
URBL,PVR,,1.0,,,['cook2019']
URBL,PVT,,,,,[]
URBL,PVWL,,,,,[]
URBL,PVWR,,,,,[]
URBL,RIAL,,,,,[]
URBL,RIAR,,,,,[]
URBL,RIBL,,1.0,,,['witvliet2020_7']
URBL,RIBR,,,,,[]
URBL,RICL,,2.5,,,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
URBL,RICR,,1.5714285714285714,0.0580774843692779,,"['cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URBL,RID,,,,,[]
URBL,RIFL,,,,,[]
URBL,RIFR,,,,,[]
URBL,RIGL,,,0.2106939554214477,,['funconn']
URBL,RIGR,,,,,[]
URBL,RIH,,,,,[]
URBL,RIML,,,-0.0071128048002719,,['funconn']
URBL,RIMR,,,0.0171604510396718,,['funconn']
URBL,RIPL,,,0.0518268793821334,,['funconn']
URBL,RIPR,,,,,[]
URBL,RIR,,,0.0515593029558658,,['funconn']
URBL,RIS,,,0.0298221204429864,,['funconn']
URBL,RIVL,,1.0,,,['witvliet2020_7']
URBL,RIVR,,,-0.0166577436029911,,['funconn']
URBL,RMDDL,,1.0,0.0372664928436279,,"['funconn', 'witvliet2020_8']"
URBL,RMDDR,,1.1666666666666667,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_8']"
URBL,RMDL,,,-0.0078412778675556,,['funconn']
URBL,RMDR,,1.0,,,"['witvliet2020_7', 'witvliet2020_8']"
URBL,RMDVL,,,0.0082603301852941,,['funconn']
URBL,RMDVR,,,0.049298670142889,,['funconn']
URBL,RMED,,,,,[]
URBL,RMEL,,1.0,0.0215840581804513,,"['funconn', 'white1986_jsh']"
URBL,RMER,,,-0.0614647828042507,,['funconn']
URBL,RMEV,,,0.0444481261074543,,['funconn']
URBL,RMFL,,,,,[]
URBL,RMFR,,,,,[]
URBL,RMGL,,1.0,,,"['witvliet2020_7', 'witvliet2020_8']"
URBL,RMGR,,,,,[]
URBL,RMHL,,,,,[]
URBL,RMHR,,2.5,,,"['cook2019', 'white1986_jsh', 'witvliet2020_7', 'witvliet2020_8']"
URBL,SAADL,,,,,[]
URBL,SAADR,,,,,[]
URBL,SAAVL,,,0.0031728215981274,,['funconn']
URBL,SAAVR,,,0.0153704360127449,,['funconn']
URBL,SABD,,,0.0344895087182521,,['funconn']
URBL,SABVL,,,,,[]
URBL,SABVR,,,,,[]
URBL,SDQL,,1.0,,,['witvliet2020_7']
URBL,SDQR,,,,,[]
URBL,SIADL,,,,,[]
URBL,SIADR,,1.5,,,"['cook2019', 'witvliet2020_8']"
URBL,SIAVL,,1.1666666666666667,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
URBL,SIAVR,,,,,[]
URBL,SIBDL,,,,,[]
URBL,SIBDR,,,,,[]
URBL,SIBVL,,,,,[]
URBL,SIBVR,,,,,[]
URBL,SMBDL,,,,,[]
URBL,SMBDR,,1.2857142857142858,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7']"
URBL,SMBVL,,1.0,,,['witvliet2020_8']
URBL,SMBVR,,,,,[]
URBL,SMDDL,,,-0.0600653700530529,,['funconn']
URBL,SMDDR,,1.0,0.1359284073114395,,"['funconn', 'witvliet2020_8']"
URBL,SMDVL,,1.0,,,['witvliet2020_7']
URBL,SMDVR,,,0.0551204420626163,,['funconn']
URBL,URADL,,,,,[]
URBL,URADR,,,,,[]
URBL,URAVL,,,,,[]
URBL,URAVR,,,,,[]
URBL,URBR,,,0.0549769550561904,,['funconn']
URBL,URXL,1.0,8.0,,6.75,"['chklovskii', 'cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URBL,URXR,,,0.0350771881639957,,['funconn']
URBL,URYDL,,1.0,,,['cook2019']
URBL,URYDR,,,,,[]
URBL,URYVL,,,0.0097543904557824,,['funconn']
URBL,URYVR,,,,,[]
URBL,VA1,,,-0.0276906657963991,,['funconn']
URBL,VA10,,,,,[]
URBL,VA11,,,,,[]
URBL,VA12,,,,,[]
URBL,VA2,,,,,[]
URBL,VA3,,,,,[]
URBL,VA4,,,,,[]
URBL,VA5,,,,,[]
URBL,VA6,,,,,[]
URBL,VA7,,,,,[]
URBL,VA8,,,,,[]
URBL,VA9,,,,,[]
URBL,VB1,,,0.0613595135509967,,['funconn']
URBL,VB10,,,,,[]
URBL,VB11,,,,,[]
URBL,VB2,,,0.0042803781107068,,['funconn']
URBL,VB3,,,,,[]
URBL,VB4,,,,,[]
URBL,VB5,,,,,[]
URBL,VB6,,,,,[]
URBL,VB7,,,,,[]
URBL,VB8,,,,,[]
URBL,VB9,,,,,[]
URBL,VC1,,,,,[]
URBL,VC2,,,,,[]
URBL,VC3,,,,,[]
URBL,VC4,,,,,[]
URBL,VC5,,,,,[]
URBL,VC6,,,,,[]
URBL,VD1,,,,,[]
URBL,VD10,,,,,[]
URBL,VD11,,,,,[]
URBL,VD12,,,,,[]
URBL,VD13,,,,,[]
URBL,VD2,,,,,[]
URBL,VD3,,,,,[]
URBL,VD4,,,,,[]
URBL,VD5,,,,,[]
URBL,VD6,,,,,[]
URBL,VD7,,,,,[]
URBL,VD8,,,,,[]
URBL,VD9,,,,,[]
URBR,ADAL,,,-0.007120328489691,,['funconn']
URBR,ADAR,,2.0,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URBR,ADEL,,,0.019102394580841,,['funconn']
URBR,ADER,,1.0,0.0074613285250961,,"['cook2019', 'funconn']"
URBR,ADFL,,,,,[]
URBR,ADFR,,,,,[]
URBR,ADLL,,,,,[]
URBR,ADLR,,2.0,0.0207418743520975,,"['cook2019', 'funconn']"
URBR,AFDL,,,,,[]
URBR,AFDR,2.0,,,,['cook2019']
URBR,AIAL,,,,,[]
URBR,AIAR,,,,,[]
URBR,AIBL,,,,,[]
URBR,AIBR,,,0.0799548998475074,,['funconn']
URBR,AIML,,,-0.0197879336774349,,['funconn']
URBR,AIMR,,,-0.0152752306312322,,['funconn']
URBR,AINL,,,0.0363131649792194,,['funconn']
URBR,AINR,,,0.0697484612464904,,['funconn']
URBR,AIYL,,,0.0165671464055776,,['funconn']
URBR,AIYR,,,,,[]
URBR,AIZL,,,-0.003238973673433,,['funconn']
URBR,AIZR,,,,,[]
URBR,ALA,,,,,[]
URBR,ALML,,,,,[]
URBR,ALMR,,,,,[]
URBR,ALNL,,,,,[]
URBR,ALNR,,,,,[]
URBR,AQR,,,,,[]
URBR,AS1,,,,,[]
URBR,AS10,,,,,[]
URBR,AS11,,,,,[]
URBR,AS2,,,,,[]
URBR,AS3,,,,,[]
URBR,AS4,,,,,[]
URBR,AS5,,,,,[]
URBR,AS6,,,,,[]
URBR,AS7,,,,,[]
URBR,AS8,,,,,[]
URBR,AS9,,,,,[]
URBR,ASEL,,,0.0402555540204048,,['funconn']
URBR,ASER,,,,,[]
URBR,ASGL,,,0.0504726804792881,,['funconn']
URBR,ASGR,,,,,[]
URBR,ASHL,,,0.009616756811738,,['funconn']
URBR,ASHR,,,0.0097385141998529,,['funconn']
URBR,ASIL,,,0.0137009350582957,,['funconn']
URBR,ASIR,,,0.0239760261029005,,['funconn']
URBR,ASJL,,,,,[]
URBR,ASJR,,,-0.0344463065266609,,['funconn']
URBR,ASKL,,,,,[]
URBR,ASKR,,,,,[]
URBR,AUAL,,,-0.008078571408987,,['funconn']
URBR,AUAR,,,,,[]
URBR,AVAL,,,0.0180560927838087,,['funconn']
URBR,AVAR,,,0.0120165003463625,,['funconn']
URBR,AVBL,,1.0,,,['witvliet2020_7']
URBR,AVBR,,1.2857142857142858,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URBR,AVDL,,1.0,,,"['cook2019', 'witvliet2020_7']"
URBR,AVDR,,,0.0178131964057683,,['funconn']
URBR,AVEL,,,,,[]
URBR,AVER,,,0.0220502577722072,,['funconn']
URBR,AVFL,,,,,[]
URBR,AVFR,,,,,[]
URBR,AVG,,,0.0507064461708068,,['funconn']
URBR,AVHL,,,0.0231778156012296,,['funconn']
URBR,AVHR,,,-0.0085648540407419,,['funconn']
URBR,AVJL,,2.0,0.0034711076878011,,"['funconn', 'witvliet2020_7']"
URBR,AVJR,,,0.0285492707043886,,['funconn']
URBR,AVKL,,,0.0327350869774818,,['funconn']
URBR,AVKR,,,0.0411408320069313,,['funconn']
URBR,AVL,,,,,[]
URBR,AVM,,,,,[]
URBR,AWAL,,,-0.0030556349083781,,['funconn']
URBR,AWAR,,,0.0430066250264644,,['funconn']
URBR,AWBL,,,,,[]
URBR,AWBR,,,0.0388162434101104,,['funconn']
URBR,AWCL,,,-0.0137121295556426,,['funconn']
URBR,AWCR,,,,,[]
URBR,BAGL,,,,,[]
URBR,BAGR,,,,,[]
URBR,BDUL,,,,,[]
URBR,BDUR,,,,,[]
URBR,CEPDL,,,,,[]
URBR,CEPDR,,1.7142857142857142,,,"['cook2019', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URBR,CEPVL,,,0.0891672670841217,,['funconn']
URBR,CEPVR,,2.5,,,"['cook2019', 'witvliet2020_8']"
URBR,DA1,,,,,[]
URBR,DA2,,,,,[]
URBR,DA3,,,,,[]
URBR,DA4,,,,,[]
URBR,DA5,,,,,[]
URBR,DA6,,,,,[]
URBR,DA7,,,,,[]
URBR,DA8,,,,,[]
URBR,DA9,,,,,[]
URBR,DB1,,,,,[]
URBR,DB2,,,-0.0126413572579622,,['funconn']
URBR,DB3,,,,,[]
URBR,DB4,,,,,[]
URBR,DB5,,,,,[]
URBR,DB6,,,,,[]
URBR,DB7,,,,,[]
URBR,DD1,,,,,[]
URBR,DD2,,,,,[]
URBR,DD3,,,,,[]
URBR,DD4,,,,,[]
URBR,DD5,,,,,[]
URBR,DD6,,,,,[]
URBR,DVA,,,,,[]
URBR,DVB,,,,,[]
URBR,DVC,,,,,[]
URBR,FLPL,,,-0.0178031045943498,,['funconn']
URBR,FLPR,,,0.0167999677360057,,['funconn']
URBR,HSNL,,,,,[]
URBR,HSNR,,,,,[]
URBR,I1L,,,0.0061171213164925,,['funconn']
URBR,I1R,,,,,[]
URBR,I2L,,,,,[]
URBR,I2R,,,,,[]
URBR,I3,,,,,[]
URBR,I4,,,,,[]
URBR,I5,,,,,[]
URBR,I6,,,0.0485800579190254,,['funconn']
URBR,IL1DL,,,0.0081485928967595,,['funconn']
URBR,IL1DR,,2.0,,,['cook2019']
URBR,IL1L,,,,,[]
URBR,IL1R,,2.625,0.1908749192953109,,"['chklovskii', 'cook2019', 'funconn', 'openworm', 'white1986_jsh', 'white1986_n2u', 'white1986_whole', 'witvliet2020_7', 'witvliet2020_8']"
URBR,IL1VL,,,-0.0449918434023857,,['funconn']
URBR,IL1VR,,,,,[]
URBR,IL2DL,,,,,[]
URBR,IL2DR,,,,,[]
URBR,IL2L,,,,,[]
