,neuron,clustering_impact,centrality_impact,motif_impact,type,symbolic_role,total_impact
220, ASHL          ,2.3044086749746118e-05,3.913166471510099e-05,0.5435080661106136,Unknown,Unknown ❓,0.5435702418620785
1387, anal        ,2.3044086749746118e-05,3.913166471510099e-05,0.5433538278950133,Unknown,Unknown ❓,0.5434160036464781
1263,dBWMR11 ,2.3044086749746118e-05,3.913166471510099e-05,0.5426677516101487,Unknown,Unknown ❓,0.5427299273616135
446, RIVR          ,2.3044086749746118e-05,3.913166471510099e-05,0.5426557502184247,Unknown,Unknown ❓,0.5427179259698895
584, VD04          ,2.3044086749746118e-05,3.913166471510099e-05,0.5414836996565479,Unknown,Unknown ❓,0.5415458754080127
683, dBWML11       ,2.3044086749746118e-05,3.913166471510099e-05,0.5409533618986492,Unknown,Unknown ❓,0.541015537650114
317, OLLL          ,2.3044086749746118e-05,3.913166471510099e-05,0.5409488732957849,Unknown,Unknown ❓,0.5410110490472497
493, AVKR          ,2.3044086749746118e-05,3.913166471510099e-05,0.5409057273301793,Unknown,Unknown ❓,0.5409679030816441
211, RIH           ,2.3044086749746118e-05,3.913166471510099e-05,0.5407662135502657,Unknown,Unknown ❓,0.5408283893017305
1493,ASGR,0.00019860159003765726,0.0003192588435712389,0.5394904330972091,Unknown,Unknown ❓,0.540008293530818
1261,dBWMR10 ,2.3044086749746118e-05,3.913166471510099e-05,0.5398769030196414,Unknown,Unknown ❓,0.5399390787711063
1157, VA08        ,2.3044086749746118e-05,3.913166471510099e-05,0.5396449350607782,Unknown,Unknown ❓,0.539707110812243
26,IL1VL,8.55632549182847e-05,0.0003146233032670669,0.5387782409019337,Unknown,Unknown ❓,0.539178427460119
320, RMDL          ,2.3044086749746118e-05,3.913166471510099e-05,0.5389414977264929,Unknown,Motor 🦴,0.5390036734779577
487, RMFR          ,2.3044086749746118e-05,3.913166471510099e-05,0.5386212727853869,Unknown,Unknown ❓,0.5386834485368517
894,pm6d ,2.3044086749746118e-05,3.913166471510099e-05,0.5377182708916356,Unknown,Unknown ❓,0.5377804466431004
1045, PHAL        ,2.3044086749746118e-05,3.913166471510099e-05,0.5376382060003758,Unknown,Unknown ❓,0.5377003817518407
1487,AWBR,0.0001692958261980404,0.000396834112631391,0.536699307599406,Unknown,Unknown ❓,0.5372654375382354
1427,AVFR,0.00021324638091640286,0.000660430078977094,0.5360889052953629,Unknown,Unknown ❓,0.5369625817552564
516,RIH ,2.3044086749746118e-05,3.913166471510099e-05,0.5368655123994964,Unknown,Unknown ❓,0.5369276881509613
203, BAGL          ,2.3044086749746118e-05,3.913166471510099e-05,0.5366793512168139,Unknown,Glia ⚙️,0.5367415269682787
391, vBWMR8        ,2.3044086749746118e-05,3.913166471510099e-05,0.536374875382459,Unknown,Unknown ❓,0.5364370511339238
130, pm3vl         ,2.3044086749746118e-05,3.913166471510099e-05,0.536112222103308,Unknown,Unknown ❓,0.5361743978547728
254,ASGR ,2.3044086749746118e-05,3.913166471510099e-05,0.5360516666992226,Unknown,Unknown ❓,0.5361138424506874
591,PVQR ,2.3044086749746118e-05,3.913166471510099e-05,0.5357990661029817,Unknown,Unknown ❓,0.5358612418544465
792, vBWML22       ,2.3044086749746118e-05,3.913166471510099e-05,0.535760426237554,Unknown,Unknown ❓,0.5358226019890189
569, VA08          ,2.3044086749746118e-05,3.913166471510099e-05,0.5353579194961261,Unknown,Unknown ❓,0.5354200952475909
1272, dBWMR16     ,2.3044086749746118e-05,3.913166471510099e-05,0.5350893340339175,Unknown,Unknown ❓,0.5351515097853823
1197, dBWML3      ,2.3044086749746118e-05,3.913166471510099e-05,0.5348581282399891,Unknown,Unknown ❓,0.534920303991454
993, URADL       ,2.3044086749746118e-05,3.913166471510099e-05,0.5335523242731975,Unknown,Olfactory 🌬,0.5336145000246624
234, ADLR          ,2.3044086749746118e-05,3.913166471510099e-05,0.5330835293732434,Unknown,Olfactory 🌬,0.5331457051247083
10,AVL,6.990641072773113e-05,0.00029126025572844233,0.5318640657045156,Unknown,Unknown ❓,0.5322252323709717
97,IL2VL,9.468992216713629e-05,0.0002839714397438745,0.5314874899803499,Unknown,Unknown ❓,0.5318661513422609
1485,AFDR,0.00025538225729605096,0.00031133837310504424,0.5312080272593676,Sensory,Unknown ❓,0.5317747478897686
684, dBWML12       ,2.3044086749746118e-05,3.913166471510099e-05,0.5314204713371282,Unknown,Unknown ❓,0.531482647088593
506, vBWML6        ,2.3044086749746118e-05,3.913166471510099e-05,0.5313724614170118,Unknown,Unknown ❓,0.5314346371684766
816,VD11 ,2.3044086749746118e-05,3.913166471510099e-05,0.5307545836724709,Unknown,Unknown ❓,0.5308167594239357
1344, vBWMR5      ,2.3044086749746118e-05,3.913166471510099e-05,0.5291776651227261,Unknown,Unknown ❓,0.529239840874191
1278, dBWMR19     ,2.3044086749746118e-05,3.913166471510099e-05,0.5288342608841958,Unknown,Unknown ❓,0.5288964366356607
1215,dBWML11 ,2.3044086749746118e-05,3.913166471510099e-05,0.5288057054969689,Unknown,Unknown ❓,0.5288678812484338
496,ADAL ,2.3044086749746118e-05,3.913166471510099e-05,0.5285359136307761,Unknown,Unknown ❓,0.528598089382241
169, mc2v          ,2.3044086749746118e-05,3.913166471510099e-05,0.5281396434185884,Unknown,Unknown ❓,0.5282018191700533
692, vBWMR12       ,2.3044086749746118e-05,3.913166471510099e-05,0.5281370041371929,Unknown,Unknown ❓,0.5281991798886577
831,VC05 ,2.3044086749746118e-05,3.913166471510099e-05,0.5280305528275449,Unknown,Unknown ❓,0.5280927285790097
153,I6 ,2.3044086749746118e-05,3.913166471510099e-05,0.5277460151821364,Unknown,Unknown ❓,0.5278081909336012
464,ADER ,2.3044086749746118e-05,3.913166471510099e-05,0.5275536091206353,Unknown,Unknown ❓,0.5276157848721001
233,ADLR ,2.3044086749746118e-05,3.913166471510099e-05,0.5275240870347488,Unknown,Olfactory 🌬,0.5275862627862137
280, AIMR          ,2.3044086749746118e-05,3.913166471510099e-05,0.5266555493947939,Unknown,Unknown ❓,0.5267177251462587
173,NSML ,2.3044086749746118e-05,3.913166471510099e-05,0.526592614133051,Unknown,Unknown ❓,0.5266547898845159
1238, dBWML23     ,2.3044086749746118e-05,3.913166471510099e-05,0.5264673884479786,Unknown,Unknown ❓,0.5265295641994434
1396, vm2pR       ,2.3044086749746118e-05,3.913166471510099e-05,0.5261389548061288,Unknown,Unknown ❓,0.5262011305575937
988, IL1VR       ,2.3044086749746118e-05,3.913166471510099e-05,0.5257895258392864,Unknown,Unknown ❓,0.5258517015907512
961, AVER        ,2.3044086749746118e-05,3.913166471510099e-05,0.525673561364556,Unknown,Unknown ❓,0.5257357371160208
270,ASJL ,2.3044086749746118e-05,3.913166471510099e-05,0.5253151368865853,Unknown,Chemosensory 👃,0.5253773126380501
899,pm6vr ,2.3044086749746118e-05,3.913166471510099e-05,0.5250821791047429,Unknown,Unknown ❓,0.5251443548562077
1464,AVAR,6.865346242015957e-05,0.000286644787962454,0.5247740554870006,Interneuron,Oscillator 🔁,0.5251293537373832
1496,SIBDL,9.40168272075409e-06,0.0003230428697744017,0.5240195571834647,Unknown,Unknown ❓,0.5243520017359599
671, dBWMR9        ,2.3044086749746118e-05,3.913166471510099e-05,0.5240304040842526,Unknown,Unknown ❓,0.5240925798357174
530, AS10          ,2.3044086749746118e-05,3.913166471510099e-05,0.5235074162026194,Unknown,Unknown ❓,0.5235695919540843
796,VB02 ,2.3044086749746118e-05,3.913166471510099e-05,0.5234232703077547,Unknown,Unknown ❓,0.5234854460592195
959, AVHL        ,2.3044086749746118e-05,3.913166471510099e-05,0.5228035933775649,Unknown,Unknown ❓,0.5228657691290297
700,SMBDL ,2.3044086749746118e-05,3.913166471510099e-05,0.5227136296666686,Unknown,Unknown ❓,0.5227758054181334
119, I3            ,2.3044086749746118e-05,3.913166471510099e-05,0.5219257997233626,Unknown,Unknown ❓,0.5219879754748274
663,SAAVL ,2.3044086749746118e-05,3.913166471510099e-05,0.5216816969228072,Unknown,Unknown ❓,0.521743872674272
821, vm2aL         ,2.3044086749746118e-05,3.913166471510099e-05,0.5211587671872545,Unknown,Unknown ❓,0.5212209429387193
924, ASGR        ,2.3044086749746118e-05,3.913166471510099e-05,0.521095410226053,Unknown,Unknown ❓,0.5211575859775178
1115, AQR         ,2.3044086749746118e-05,3.913166471510099e-05,0.5198380593377957,Unknown,Unknown ❓,0.5199002350892605
444, VB06          ,2.3044086749746118e-05,3.913166471510099e-05,0.5188099413506583,Unknown,Unknown ❓,0.5188721171021231
771,VA07 ,2.3044086749746118e-05,3.913166471510099e-05,0.5186041038854986,Unknown,Unknown ❓,0.5186662796369634
1338, vBWMR3      ,2.3044086749746118e-05,3.913166471510099e-05,0.5184866623157708,Unknown,Unknown ❓,0.5185488380672356
1072, AVAL        ,2.3044086749746118e-05,3.913166471510099e-05,0.5181484456106015,Unknown,Oscillator 🔁,0.5182106213620663
477,PHBR ,2.3044086749746118e-05,3.913166471510099e-05,0.5180383636004157,Unknown,Unknown ❓,0.5181005393518805
996, URXL        ,2.3044086749746118e-05,3.913166471510099e-05,0.5180352631307793,Unknown,Unknown ❓,0.5180974388822441
970, AIBL        ,2.3044086749746118e-05,3.913166471510099e-05,0.5176893793609073,Unknown,Unknown ❓,0.5177515551123721
155, pm2d          ,2.3044086749746118e-05,3.913166471510099e-05,0.5172358814775938,Unknown,Unknown ❓,0.5172980572290586
931, SMBVR       ,2.3044086749746118e-05,3.913166471510099e-05,0.5171519154092721,Unknown,Unknown ❓,0.5172140911607369
1422,vm1pR ,2.3044086749746118e-05,3.913166471510099e-05,0.5170057662526991,Unknown,Unknown ❓,0.517067942004164
668, vBWMR1        ,2.3044086749746118e-05,3.913166471510099e-05,0.5167409213529481,Unknown,Unknown ❓,0.516803097104413
995, OLLL        ,2.3044086749746118e-05,3.913166471510099e-05,0.5167053828959828,Unknown,Unknown ❓,0.5167675586474476
179, AFDL          ,2.3044086749746118e-05,3.913166471510099e-05,0.5166718589859632,Unknown,Unknown ❓,0.5167340347374281
706,SMDVL ,2.3044086749746118e-05,3.913166471510099e-05,0.5163230116321907,Unknown,Motor 🦴,0.5163851873836556
98,PVQL,0.00019421006583689865,0.0006601033813028433,0.5150041708864137,Unknown,Unknown ❓,0.5158584843335534
582, DD02          ,2.3044086749746118e-05,3.913166471510099e-05,0.5157062424836264,Unknown,Unknown ❓,0.5157684182350912
847, M2L         ,2.3044086749746118e-05,3.913166471510099e-05,0.5156977098628962,Unknown,Unknown ❓,0.515759885614361
1143, DA07        ,2.3044086749746118e-05,3.913166471510099e-05,0.5150950065407945,Unknown,Unknown ❓,0.5151571822922594
1355, vBWMR11     ,2.3044086749746118e-05,3.913166471510099e-05,0.5150549433313927,Unknown,Unknown ❓,0.5151171190828575
1264, dBWMR12     ,2.3044086749746118e-05,3.913166471510099e-05,0.5148899918509263,Unknown,Unknown ❓,0.5149521676023912
476, AS11          ,2.3044086749746118e-05,3.913166471510099e-05,0.5144836512225387,Unknown,Unknown ❓,0.5145458269740035
442, VA12          ,2.3044086749746118e-05,3.913166471510099e-05,0.5143611466380283,Unknown,Unknown ❓,0.5144233223894932
881, mc1v        ,2.3044086749746118e-05,3.913166471510099e-05,0.5140841342776715,Unknown,Unknown ❓,0.5141463100291364
946, AINR        ,2.3044086749746118e-05,3.913166471510099e-05,0.5140119658998401,Unknown,Unknown ❓,0.5140741416513049
620, VA03          ,2.3044086749746118e-05,3.913166471510099e-05,0.5139060583668046,Unknown,Unknown ❓,0.5139682341182694
87,AIAR,0.00039586952539307635,0.0005066243117767369,0.5129318553239651,Unknown,Unknown ❓,0.5138343491611349
1044, PLML        ,2.3044086749746118e-05,3.913166471510099e-05,0.5132941324564703,Unknown,Mechanosensory 🤚,0.5133563082079351
1284, dBWMR22     ,2.3044086749746118e-05,3.913166471510099e-05,0.5132237451415449,Unknown,Unknown ❓,0.5132859208930097
1036,PLMR ,2.3044086749746118e-05,3.913166471510099e-05,0.5131852087555444,Unknown,Mechanosensory 🤚,0.5132473845070092
751,AS05 ,2.3044086749746118e-05,3.913166471510099e-05,0.513076910604506,Unknown,Unknown ❓,0.5131390863559708
1425,AVBR,0.00010781642449991802,0.0006815527179774999,0.5108520253796011,Interneuron,Oscillator 🔁,0.5116413945220785
1287,dBWMR23 ,2.3044086749746118e-05,3.913166471510099e-05,0.5111808540996586,Unknown,Unknown ❓,0.5112430298511235
830,VC04 ,2.3044086749746118e-05,3.913166471510099e-05,0.5108828411506087,Unknown,Unknown ❓,0.5109450169020735
815,VD10 ,2.3044086749746118e-05,3.913166471510099e-05,0.5108693261006086,Unknown,Unknown ❓,0.5109315018520735
1461,AIBR,0.00022227700964833064,0.0012743528312533553,0.5092802964753673,Unknown,Unknown ❓,0.510776926316269
219, ASGL          ,2.3044086749746118e-05,3.913166471510099e-05,0.5106583449827061,Unknown,Glia ⚙️,0.510720520734171
1359, vBWMR13     ,2.3044086749746118e-05,3.913166471510099e-05,0.5105786611036743,Unknown,Unknown ❓,0.5106408368551392
1475,ADFR,0.00014728733591623522,0.00030241004294156456,0.5097272646650026,Unknown,Unknown ❓,0.5101769620438604
225, RIPL          ,2.3044086749746118e-05,3.913166471510099e-05,0.510032126569096,Unknown,Unknown ❓,0.5100943023205609
827,VC01 ,2.3044086749746118e-05,3.913166471510099e-05,0.509880253368768,Unknown,Unknown ❓,0.5099424291202328
152,I5 ,2.3044086749746118e-05,3.913166471510099e-05,0.5097057891265422,Unknown,Unknown ❓,0.509767964878007
962, AIAL        ,2.3044086749746118e-05,3.913166471510099e-05,0.5094982638622317,Unknown,Unknown ❓,0.5095604396136966
249, AIYL          ,2.3044086749746118e-05,3.913166471510099e-05,0.5092133008423237,Unknown,Unknown ❓,0.5092754765937886
588,PVPR ,2.3044086749746118e-05,3.913166471510099e-05,0.5090028709970511,Unknown,Unknown ❓,0.5090650467485159
469,PHAL ,2.3044086749746118e-05,3.913166471510099e-05,0.5086668924532963,Unknown,Unknown ❓,0.5087290682047612
1,CEPshVR,7.843323011001019e-05,9.951821535752273e-05,0.5084582565621076,Glia,Glia ⚙️,0.5086362080075751
395, RIFL          ,2.3044086749746118e-05,3.913166471510099e-05,0.5085053893709907,Unknown,Unknown ❓,0.5085675651224555
364,OLQDR ,2.3044086749746118e-05,3.913166471510099e-05,0.5083967253757086,Unknown,Unknown ❓,0.5084589011271734
956, RICL        ,2.3044086749746118e-05,3.913166471510099e-05,0.5082873587950493,Unknown,Unknown ❓,0.5083495345465141
334, vBWMR4        ,2.3044086749746118e-05,3.913166471510099e-05,0.5081342186038379,Unknown,Unknown ❓,0.5081963943553027
916,mc3v ,2.3044086749746118e-05,3.913166471510099e-05,0.5081190563165213,Unknown,Unknown ❓,0.5081812320679862
927, AFDR        ,2.3044086749746118e-05,3.913166471510099e-05,0.5080059105240101,Unknown,Unknown ❓,0.508068086275475
709,DA02 ,2.3044086749746118e-05,3.913166471510099e-05,0.507866525449837,Unknown,Unknown ❓,0.5079287012013018
791,VA12 ,2.3044086749746118e-05,3.913166471510099e-05,0.5078331984061984,Unknown,Unknown ❓,0.5078953741576633
925, AWAR        ,2.3044086749746118e-05,3.913166471510099e-05,0.5078010342202788,Unknown,Unknown ❓,0.5078632099717436
1121, AS11        ,2.3044086749746118e-05,3.913166471510099e-05,0.5076903438788349,Unknown,Unknown ❓,0.5077525196302998
968, ASJL        ,2.3044086749746118e-05,3.913166471510099e-05,0.5070528692368725,Unknown,Chemosensory 👃,0.5071150449883374
482,PHCR ,2.3044086749746118e-05,3.913166471510099e-05,0.5064897243649966,Unknown,Unknown ❓,0.5065519001164615
1236, dBWML22     ,2.3044086749746118e-05,3.913166471510099e-05,0.5058940985895409,Unknown,Unknown ❓,0.5059562743410058
498,AIML ,2.3044086749746118e-05,3.913166471510099e-05,0.5057931689088188,Unknown,Unknown ❓,0.5058553446602836
1167, VB04        ,2.3044086749746118e-05,3.913166471510099e-05,0.5056369846226213,Unknown,Unknown ❓,0.5056991603740861
55,RMDL,0.0007090771183368358,0.0012440994911137474,0.5034923191722859,Unknown,Motor 🦴,0.5054454957817365
839, I2R         ,2.3044086749746118e-05,3.913166471510099e-05,0.5052261632648651,Unknown,Unknown ❓,0.50528833901633
969, AIMR        ,2.3044086749746118e-05,3.913166471510099e-05,0.5048879031701669,Unknown,Unknown ❓,0.5049500789216317
624, VA10          ,2.3044086749746118e-05,3.913166471510099e-05,0.5047249082203962,Unknown,Unknown ❓,0.504787083971861
229, AVAR          ,2.3044086749746118e-05,3.913166471510099e-05,0.5047116160649997,Unknown,Oscillator 🔁,0.5047737918164645
1393, vm2aL       ,2.3044086749746118e-05,3.913166471510099e-05,0.5046220885305956,Unknown,Unknown ❓,0.5046842642820605
1335,vBWML23 ,2.3044086749746118e-05,3.913166471510099e-05,0.5044791881686782,Unknown,Unknown ❓,0.504541363920143
939, ASKR        ,2.3044086749746118e-05,3.913166471510099e-05,0.5042768454815132,Unknown,Unknown ❓,0.504339021232978
1088, PQR         ,2.3044086749746118e-05,3.913166471510099e-05,0.5040386677838645,Unknown,Unknown ❓,0.5041008435353294
91,ALML,8.262433848982287e-05,0.000337891114110817,0.5033923238972496,Sensory,Mechanosensory 🤚,0.5038128393498503
1127, AVL         ,2.3044086749746118e-05,3.913166471510099e-05,0.5036777222786668,Unknown,Unknown ❓,0.5037398980301316
720, dBWML17       ,2.3044086749746118e-05,3.913166471510099e-05,0.5028866126063652,Unknown,Unknown ❓,0.5029487883578301
259, RIML          ,2.3044086749746118e-05,3.913166471510099e-05,0.5028283873773111,Unknown,Relay 🧠,0.5028905631287759
1262, dBWMR11     ,2.3044086749746118e-05,3.913166471510099e-05,0.5028203023831566,Unknown,Unknown ❓,0.5028824781346214
1110, URYVL       ,2.3044086749746118e-05,3.913166471510099e-05,0.5027229695712853,Unknown,Unknown ❓,0.5027851453227501
1120, RIFR        ,2.3044086749746118e-05,3.913166471510099e-05,0.5021943215852692,Unknown,Unknown ❓,0.502256497336734
1500,URXL,0.00015336414520236707,0.0004697581016056267,0.5012029296402337,Unknown,Unknown ❓,0.5018260518870417
1244, dBWMR3      ,2.3044086749746118e-05,3.913166471510099e-05,0.5014539143733524,Unknown,Unknown ❓,0.5015160901248172
495,AIZR ,2.3044086749746118e-05,3.913166471510099e-05,0.5001105631723703,Unknown,Unknown ❓,0.5001727389238352
1436,AIAL,0.0004080767652301434,0.0005228288847786807,0.4987829219004046,Unknown,Unknown ❓,0.4997138275504134
346, OLQDL         ,2.3044086749746118e-05,3.913166471510099e-05,0.49956719252327275,Unknown,Unknown ❓,0.4996293682747376
289, IL2L          ,2.3044086749746118e-05,3.913166471510099e-05,0.49898477259478113,Unknown,Unknown ❓,0.49904694834624597
1139, DB01        ,2.3044086749746118e-05,3.913166471510099e-05,0.49858693691324635,Unknown,Unknown ❓,0.4986491126647112
1424,vm2pR ,2.3044086749746118e-05,3.913166471510099e-05,0.49852794818487683,Unknown,Unknown ❓,0.49859012393634167
92,ASIL,7.565369598407784e-05,0.0003038256066349155,0.49810046054036167,Unknown,Chemosensory 👃,0.49847993984298067
648,RMED ,2.3044086749746118e-05,3.913166471510099e-05,0.49742437270746603,Unknown,Unknown ❓,0.49748654845893087
245, SIBVL         ,2.3044086749746118e-05,3.913166471510099e-05,0.49739729332028065,Unknown,Unknown ❓,0.4974594690717455
574, intL          ,2.3044086749746118e-05,3.913166471510099e-05,0.49728351140193655,Unknown,Unknown ❓,0.4973456871534014
260, HSNL          ,2.3044086749746118e-05,3.913166471510099e-05,0.49698803713010875,Unknown,Unknown ❓,0.4970502128815736
